instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d16-c1-h6-s21866821,8,2,16,6,all_pair_lexicographic,lexicographic,1436,207,6.93719806763285,-5.93719806763285,6.307643600041047,0.6876218999968842,9.17312784841441,-8.17312784841441
d16-c1-h6-s21866826,8,0,16,6,all_pair_product,lexicographic,1693,232,7.297413793103448,-6.297413793103448,8.21399580000434,1.0433241000864655,7.872909098259693,-6.872909098259693
d16-c1-h6-s21866826,8,0,16,6,all_pair_lexicographic,lexicographic,1510,232,6.508620689655173,-5.508620689655173,6.971767099923454,1.0433241000864655,6.682264024520922,-5.682264024520922
d16-c1-h6-s21866826,8,1,16,6,all_pair_product,lexicographic,1510,232,6.508620689655173,-5.508620689655173,7.56622260005679,1.1101321999449283,6.815605024727809,-5.815605024727809
d16-c1-h6-s21866826,8,1,16,6,all_pair_lexicographic,lexicographic,1510,232,6.508620689655173,-5.508620689655173,7.4770603000652045,1.1101321999449283,6.735288193997191,-5.735288193997191
d16-c1-h6-s21866826,8,2,16,6,all_pair_product,lexicographic,1532,232,6.603448275862069,-5.603448275862069,7.45867769990582,1.3717508999397978,5.43734121131844,-4.43734121131844
d16-c1-h6-s21866826,8,2,16,6,all_pair_lexicographic,lexicographic,1510,232,6.508620689655173,-5.508620689655173,7.122344399918802,1.3717508999397978,5.1921558062993665,-4.1921558062993665
d16-c1-h6-s21866831,8,0,16,6,all_pair_product,lexicographic,762,226,3.3716814159292037,-2.3716814159292037,3.166436000028625,0.9488771000178531,3.3370349015368257,-2.3370349015368257
d16-c1-h6-s21866831,8,0,16,6,all_pair_lexicographic,lexicographic,762,226,3.3716814159292037,-2.3716814159292037,3.202209699898958,0.9488771000178531,3.3747359904024545,-2.3747359904024545
d16-c1-h6-s21866831,8,1,16,6,all_pair_product,lexicographic,790,226,3.495575221238938,-2.495575221238938,3.6686833000276238,0.8331010999390855,4.40364716874803,-3.40364716874803
d16-c1-h6-s21866831,8,1,16,6,all_pair_lexicographic,lexicographic,762,226,3.3716814159292037,-2.3716814159292037,3.163148400024511,0.8331010999390855,3.7968361826143227,-2.7968361826143227
d16-c1-h6-s21866831,8,2,16,6,all_pair_product,lexicographic,790,226,3.495575221238938,-2.495575221238938,3.179893200052902,1.0221919000614434,3.1108573643185395,-2.1108573643185395
d16-c1-h6-s21866831,8,2,16,6,all_pair_lexicographic,lexicographic,762,226,3.3716814159292037,-2.3716814159292037,3.2288987000938505,1.0221919000614434,3.15879894949252,-2.15879894949252
d16-c2-h4-s21864817,8,0,16,4,all_pair_product,lexicographic,187,241,0.7759336099585062,0.22406639004149376,0.7554873999906704,0.7980924999574199,0.946616338370524,0.053383661629476054
d16-c2-h4-s21864817,8,0,16,4,all_pair_lexicographic,lexicographic,178,241,0.7385892116182573,0.2614107883817427,0.8054137999424711,0.7980924999574199,1.0091734980411942,-0.009173498041194161
d16-c2-h4-s21864817,8,1,16,4,all_pair_product,lexicographic,231,241,0.9585062240663901,0.04149377593360992,0.9023843000177294,0.9219415999250486,0.9787868343191053,0.021213165680894708
d16-c2-h4-s21864817,8,1,16,4,all_pair_lexicographic,lexicographic,178,241,0.7385892116182573,0.2614107883817427,0.711993100005202,0.9219415999250486,0.7722757060350516,0.22772429396494842
d16-c2-h4-s21864817,8,2,16,4,all_pair_product,lexicographic,187,241,0.7759336099585062,0.22406639004149376,0.7725077000213787,0.8680559999775141,0.8899284148043323,0.11007158519566773
d16-c2-h4-s21864817,8,2,16,4,all_pair_lexicographic,lexicographic,178,241,0.7385892116182573,0.2614107883817427,0.788537299958989,0.8680559999775141,0.9083945044782998,0.09160549552170016
d16-c2-h4-s21864822,8,0,16,4,all_pair_product,lexicographic,54,227,0.23788546255506607,0.762114537444934,0.264554199995473,0.7843202999792993,0.33730377755421537,0.6626962224457846
d16-c2-h4-s21864822,8,0,16,4,all_pair_lexicographic,lexicographic,54,227,0.23788546255506607,0.762114537444934,0.2623551998985931,0.7843202999792993,0.3345000759326483,0.6654999240673517
d16-c2-h4-s21864822,8,1,16,4,all_pair_product,lexicographic,54,227,0.23788546255506607,0.762114537444934,0.2313328000018373,0.9619532999349758,0.2404823602325336,0.7595176397674663
d16-c2-h4-s21864822,8,1,16,4,all_pair_lexicographic,lexicographic,54,227,0.23788546255506607,0.762114537444934,0.2606984000885859,0.9619532999349758,0.2710094139769655,0.7289905860230346
d16-c2-h4-s21864822,8,2,16,4,all_pair_product,lexicographic,54,227,0.23788546255506607,0.762114537444934,0.23950209992472082,0.8493962000356987,0.28196747279379747,0.7180325272062025
d16-c2-h4-s21864822,8,2,16,4,all_pair_lexicographic,lexicographic,54,227,0.23788546255506607,0.762114537444934,0.23657479998655617,0.8493962000356987,0.278521142402819,0.721478857597181
d16-c2-h4-s21864827,8,0,16,4,all_pair_product,lexicographic,64,232,0.27586206896551724,0.7241379310344828,0.30881120008416474,0.7812107999343425,0.3952981706219615,0.6047018293780385
d16-c2-h4-s21864827,8,0,16,4,all_pair_lexicographic,lexicographic,46,232,0.19827586206896552,0.8017241379310345,0.3768837000243366,0.7812107999343425,0.48243534274745314,0.5175646572525469
d16-c2-h4-s21864827,8,1,16,4,all_pair_product,lexicographic,64,232,0.27586206896551724,0.7241379310344828,0.2885742000071332,1.2870621999027207,0.22421154162475157,0.7757884583752485
