instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d16-c3-h4-s21864818,4,0,16,4,all_pair_lexicographic,lexicographic,539,223,2.4170403587443947,-1.4170403587443947,0.1970173999434337,0.07125779998023063,2.7648538124681528,-1.7648538124681528
d16-c3-h4-s21864818,4,1,16,4,all_pair_lexicographic,lexicographic,539,223,2.4170403587443947,-1.4170403587443947,0.23177749989554286,0.07312410010490566,3.1696458426569225,-2.1696458426569225
d16-c3-h4-s21864818,4,2,16,4,all_pair_lexicographic,lexicographic,539,223,2.4170403587443947,-1.4170403587443947,0.2166404000017792,0.07122529996559024,3.0416214478063366,-2.0416214478063366
d16-c3-h4-s21864818,8,0,16,4,all_pair_lexicographic,lexicographic,575,197,2.918781725888325,-1.918781725888325,1.8472397000296041,0.6995752999791875,2.6405158959794033,-1.6405158959794033
d16-c3-h4-s21864818,8,1,16,4,all_pair_lexicographic,lexicographic,575,197,2.918781725888325,-1.918781725888325,1.9116921999957412,0.669971999945119,2.853391186724726,-1.8533911867247261
d16-c3-h4-s21864818,8,2,16,4,all_pair_lexicographic,lexicographic,575,197,2.918781725888325,-1.918781725888325,1.818017299985513,0.6367070999694988,2.8553432183693324,-1.8553432183693324
d16-c3-h6-s21866818,2,0,16,6,all_pair_lexicographic,lexicographic,4927,611,8.063829787234043,-7.063829787234043,0.49088479997590184,0.051617000019177794,9.510138128785446,-8.510138128785446
d16-c3-h6-s21866818,2,1,16,6,all_pair_lexicographic,lexicographic,4927,611,8.063829787234043,-7.063829787234043,0.4918864000355825,0.05139150004833937,9.571357122732536,-8.571357122732536
d16-c3-h6-s21866818,2,2,16,6,all_pair_lexicographic,lexicographic,4927,611,8.063829787234043,-7.063829787234043,0.5002441999968141,0.05043379997368902,9.918828251247938,-8.918828251247938
d16-c3-h6-s21866818,4,0,16,6,all_pair_lexicographic,lexicographic,1301,267,4.872659176029963,-3.8726591760299627,0.43987920007202774,0.07537789992056787,5.835652101419196,-4.835652101419196
d16-c3-h6-s21866818,4,1,16,6,all_pair_lexicographic,lexicographic,1301,267,4.872659176029963,-3.8726591760299627,0.4252162000630051,0.078876500017941,5.390911107443747,-4.390911107443747
d16-c3-h6-s21866818,4,2,16,6,all_pair_lexicographic,lexicographic,1301,267,4.872659176029963,-3.8726591760299627,0.40867740008980036,0.07690099999308586,5.314331414761114,-4.314331414761114
d16-c3-h6-s21866818,8,0,16,6,all_pair_lexicographic,lexicographic,1186,225,5.271111111111111,-4.271111111111111,3.6841955999843776,0.6325050999876112,5.824768211444524,-4.824768211444524
d16-c3-h6-s21866818,8,1,16,6,all_pair_lexicographic,lexicographic,1186,225,5.271111111111111,-4.271111111111111,3.9268537000752985,0.6241584999952465,6.291436710555419,-5.291436710555419
d16-c3-h6-s21866818,8,2,16,6,all_pair_lexicographic,lexicographic,1186,225,5.271111111111111,-4.271111111111111,3.906032899976708,0.6430652999551967,6.074084389639508,-5.074084389639508
d16-c4-h4-s21864819,2,0,16,4,all_pair_lexicographic,lexicographic,105,553,0.189873417721519,0.810126582278481,0.013602799968793988,0.05369750002864748,0.25332277967385686,0.7466772203261431
d16-c4-h4-s21864819,2,1,16,4,all_pair_lexicographic,lexicographic,105,553,0.189873417721519,0.810126582278481,0.014092500088736415,0.05359900009352714,0.26292468262739643,0.7370753173726036
d16-c4-h4-s21864819,2,2,16,4,all_pair_lexicographic,lexicographic,105,553,0.189873417721519,0.810126582278481,0.01287830004002899,0.05369139998219907,0.23985778065572289,0.7601422193442771
d16-c4-h4-s21864819,4,0,16,4,all_pair_lexicographic,lexicographic,227,252,0.9007936507936508,0.09920634920634919,0.10266179998870939,0.10984649998135865,0.9345932733963438,0.0654067266036562
d16-c4-h4-s21864819,4,1,16,4,all_pair_lexicographic,lexicographic,227,252,0.9007936507936508,0.09920634920634919,0.08066450001206249,0.10419169999659061,0.7741931460442819,0.2258068539557181
d16-c4-h4-s21864819,4,2,16,4,all_pair_lexicographic,lexicographic,227,252,0.9007936507936508,0.09920634920634919,0.08413699991069734,0.08475999999791384,0.9926498337985863,0.00735016620141371
d16-c4-h4-s21864819,8,0,16,4,all_pair_lexicographic,lexicographic,131,226,0.5796460176991151,0.42035398230088494,0.44356340006925166,0.7463838000549003,0.5942832628958792,0.4057167371041208
d16-c4-h4-s21864819,8,1,16,4,all_pair_lexicographic,lexicographic,131,226,0.5796460176991151,0.42035398230088494,0.47957600001245737,0.7242983999894932,0.6621248921983179,0.33787510780168206
d16-c4-h4-s21864819,8,2,16,4,all_pair_lexicographic,lexicographic,131,226,0.5796460176991151,0.42035398230088494,0.4455509999534115,0.6938926000148058,0.6421036914702717,0.3578963085297283
