instance_id,order,class_index,presentation_seed,hidden_rows,seed_rows,seed_digest,target_digest,block_size,policy,tie_repetition,tie_seed,max_nodes,max_seconds,solved,termination,elapsed_seconds,nodes,backtracks,dead_ends,candidate_evaluations,exact_prunes,symmetry_prunes,completed_rows,scoring_calls,scoring_seconds,solution_digest,verification_passed
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,lexicographic,2,69731693,300000,30.0,True,solved,0.05978120001964271,71,51,51,3048,2369,65,10,0,0.0,117f1555896244714d879c61561155075dfe9cb5dff89acc4f9d37aaa2904564,True
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,minimum_max_pressure,2,69731693,300000,30.0,False,time_budget,30.001298199989833,47416,47408,47408,1788968,1460478,280791,5683,9952,0.11195789836347103,,False
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,random_order,2,69731693,300000,30.0,False,time_budget,30.002219099900685,48420,48412,48412,1821552,1486551,286360,5782,10136,0.09672670299187303,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,all_pair_lexicographic,0,49731656,300000,30.0,True,solved,1.027145699947141,1405,1385,1385,51912,46556,3446,164,323,0.023523799842223525,7d0ff23ce796bc6e593c71c4f757d6bac4c1f6fa93770af2abc0c4a6b81a4d71,True
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,all_pair_product,0,49731656,300000,30.0,False,time_budget,30.003916999907233,36251,36241,36241,1507696,1251941,219207,4909,8587,0.4804055964341387,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,balance_only,0,49731656,300000,30.0,False,time_budget,30.000568500021473,35835,35825,35825,1499408,1233907,229406,4889,8511,0.17543350521009415,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,lexicographic,0,49731656,300000,30.0,True,solved,0.07077510003000498,185,165,165,4208,3426,78,11,0,0.0,dbdbdec4c71ea29469cf11109b8a7dc888f3e14949a00e0feb21f8da631a1cce,True
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,minimum_max_pressure,0,49731656,300000,30.0,False,time_budget,30.001130699994974,42144,42132,42132,1532024,1282428,207159,4817,8667,0.1134960922645405,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,random_order,0,49731656,300000,30.0,False,time_budget,30.00010459998157,43220,43214,43214,1627432,1340097,243903,5167,9215,0.09771970345173031,,False
d12-c0-h10-s21470817,12,0,21470817,10,2,2958c32416b0bb23e6fb65f248c9d0520896a62cba5e3542763ba6d9f63cf389,d09f0935138115a9476a1a9ddbfeef2705f6f2acda4474432b0e1ef59db45898,8,all_pair_lexicographic,1,59731675,300000,30.0,True,solved,1.1169272999977693,1405,1385,1385,51912,46556,3446,164,323,0.02495089964941144,7d0ff23ce796bc6e593c71c4f757d6bac4c1f6fa93770af2abc0c4a6b81a4d71,True
