order,block_size,presentation,target,stage,model,repetitions,mean_observations,mean_log_loss,mean_gain_over_fair,gain_over_fair_ci95_lower,gain_over_fair_ci95_upper,mean_gain_over_constraint,gain_over_constraint_ci95_lower,gain_over_constraint_ci95_upper,mean_rmse_count,mean_mae_count
24,2,permute_both_renormalized,pressured_pair_agreement_count,middle,constraint_state,20,1056.0,0.908692426007954,0.15547884907044868,0.14912115983558677,0.16213270411818137,0.0,0.0,0.0,0.6244297904540183,0.5456441084956707
24,2,permute_both_renormalized,pressured_pair_agreement_count,middle,fair_binomial,20,1056.0,1.0641712750784027,0.0,0.0,0.0,-0.15547884907044868,-0.16217306423776773,-0.14906006825951618,0.7315700890220568,0.5352746212121212
24,2,permute_both_renormalized,pressured_pair_agreement_count,middle,serialized_context,20,1056.0,0.995450384223328,0.0687208908550748,0.06399945556905698,0.07361831200923065,-0.08675795821537388,-0.09235621990237576,-0.0813344305902282,0.6673651158026562,0.573995110918903
24,2,permute_both_renormalized,pressured_pair_agreement_count,middle,state_plus_context,20,1056.0,0.9332282436673726,0.13094303141103011,0.12372549451717105,0.1384443718470329,-0.02453581765941857,-0.02814029151036484,-0.020986734969801187,0.6321196098563938,0.5461663450183696
24,2,permute_both_renormalized,row_plus_count,all,constraint_state,20,2760.0,0.8427332902312837,0.18191906363991608,0.1819185242185092,0.18191960306132302,0.0,0.0,0.0,0.6073906448449247,0.441520330112721
24,2,permute_both_renormalized,row_plus_count,all,fair_binomial,20,2760.0,1.0246523538712,0.0,0.0,0.0,-0.18191906363991608,-0.1819196030613227,-0.18191852421850938,0.6915640748081244,0.4782608695652173
24,2,permute_both_renormalized,row_plus_count,all,serialized_context,20,2760.0,1.0132989712670857,0.01135338260411406,0.010786337898092236,0.011911700148762985,-0.170565681035802,-0.1711361786017651,-0.17002369063940487,0.684100443351937,0.5120646568969539
24,2,permute_both_renormalized,row_plus_count,all,state_plus_context,20,2760.0,0.8618917515983577,0.16276060227284234,0.16089190852941915,0.16446856677053878,-0.019158461367073738,-0.0210120010464732,-0.017417748618639557,0.6131177181141142,0.45411643477372643
24,2,permute_both_renormalized,row_plus_count,early,constraint_state,20,552.0,1.0114033435806262,0.013249010290596542,0.013222459471323098,0.01327401941213175,0.0,0.0,0.0,0.6831300510639732,0.5083413848631239
24,2,permute_both_renormalized,row_plus_count,early,fair_binomial,20,552.0,1.0246523538712224,0.0,0.0,0.0,-0.013249010290596542,-0.013273464364372966,-0.013222837398741609,0.6915640748081244,0.4782608695652173
24,2,permute_both_renormalized,row_plus_count,early,serialized_context,20,552.0,1.015365095303078,0.009287258568144986,0.00818727652665943,0.01032837211845918,-0.003961751722451556,-0.005057600848804412,-0.0029603424879987928,0.6853557133535181,0.5154131178799574
24,2,permute_both_renormalized,row_plus_count,early,state_plus_context,20,552.0,1.026282821929112,-0.0016304680578891674,-0.004996721283340699,0.0019249280006475324,-0.014879478348485709,-0.018245196979993595,-0.011275865540545892,0.6874374337063021,0.520103677140899
24,2,permute_both_renormalized,row_plus_count,late,constraint_state,20,1104.0,0.620585485937567,0.40406686793363783,0.40390038931957845,0.40424715536795175,0.0,0.0,0.0,0.5000000000000003,0.33679045893719783
24,2,permute_both_renormalized,row_plus_count,late,fair_binomial,20,1104.0,1.0246523538712047,0.0,0.0,0.0,-0.40406686793363783,-0.4042459580513687,-0.4039007525528984,0.6915640748081244,0.4782608695652173
24,2,permute_both_renormalized,row_plus_count,late,serialized_context,20,1104.0,1.0121676550671943,0.012484698804010597,0.011708570707423857,0.01323254922696657,-0.39158216912962723,-0.3924228073882899,-0.3907692900366006,0.6837335072576527,0.5113270824131148
24,2,permute_both_renormalized,row_plus_count,late,state_plus_context,20,1104.0,0.6364709822523705,0.3881813716188342,0.3859871476931414,0.39041127168033685,-0.015885496314803644,-0.018106287493118784,-0.013575661314389186,0.5053282217427986,0.3480777138042924
24,2,permute_both_renormalized,row_plus_count,middle,constraint_state,20,1104.0,0.9805460678503252,0.04410628602087986,0.04392720681084162,0.04427511336448341,0.0,0.0,0.0,0.6625520019436234,0.5128396739130437
24,2,permute_both_renormalized,row_plus_count,middle,fair_binomial,20,1104.0,1.0246523538712047,0.0,0.0,0.0,-0.04410628602087986,-0.04427280610627166,-0.04392744245026871,0.6915640748081244,0.4782608695652173
24,2,permute_both_renormalized,row_plus_count,middle,serialized_context,20,1104.0,1.013397225448984,0.011255128422220517,0.010452432933933047,0.012039648563792695,-0.03285115759865935,-0.03370015317666828,-0.03204110582216974,0.6838385560228203,0.5111280008892893
24,2,permute_both_renormalized,row_plus_count,middle,state_plus_context,20,1104.0,1.0051169857789688,0.019535368092236244,0.016344218411322317,0.02259599182231599,-0.02457091792864362,-0.027771329521291337,-0.021633032586250444,0.6694245578552164,0.5271615345595755
24,4,catalog,pressured_pair_agreement_count,all,constraint_state,20,1320.0,1.1853334711366448,0.7244800989251938,0.7127358802224668,0.7375640374162772,0.0,0.0,0.0,0.9687095426352175,0.6499791666666661
24,4,catalog,pressured_pair_agreement_count,all,fair_binomial,20,1320.0,1.9098135700618386,0.0,0.0,0.0,-0.7244800989251938,-0.7370162513264596,-0.7124474812531932,1.448002744052405,1.1709848484848482
24,4,catalog,pressured_pair_agreement_count,all,serialized_context,20,1320.0,1.3914791615317426,0.5183344085300964,0.4941582899720909,0.5406423947296534,-0.20614569039509756,-0.22811259227833472,-0.18529226629540088,1.3546595614464771,1.1402372088519948
24,4,catalog,pressured_pair_agreement_count,all,state_plus_context,20,1320.0,0.7362358836925267,1.1735776863693124,1.1516863999553828,1.1939484654700123,0.4490975874441183,0.4252788903302183,0.47172373607498086,0.9024591446506578,0.6036514404887842
24,4,catalog,pressured_pair_agreement_count,early,constraint_state,20,264.0,1.7036724367082983,-0.04851509651608703,-0.05706377208417663,-0.04002337018476301,0.0,0.0,0.0,1.2142670560330258,0.9498484848484857
24,4,catalog,pressured_pair_agreement_count,early,fair_binomial,20,264.0,1.6551573401922108,0.0,0.0,0.0,0.04851509651608703,0.040555535716046295,0.05675398997226248,1.2338158672889097,0.8549242424242424
24,4,catalog,pressured_pair_agreement_count,early,serialized_context,20,264.0,1.4089070233302563,0.24625031686195492,0.21113300373793306,0.2809471418223178,0.29476541337804196,0.2605492848381493,0.32681438728442586,1.2461637102137306,1.0173648712428869
24,4,catalog,pressured_pair_agreement_count,early,state_plus_context,20,264.0,1.2574636733644267,0.3976936668277842,0.36532174107108945,0.4291049338397269,0.44620876334387133,0.4141917533652179,0.47599755821250417,1.1963157335763488,0.8982950165947166
24,4,catalog,pressured_pair_agreement_count,late,constraint_state,20,528.0,0.4341227960879941,1.7168088175546026,1.6979774311203912,1.735047821070245,0.0,0.0,0.0,0.4811504668589377,0.24640151515151518
24,4,catalog,pressured_pair_agreement_count,late,fair_binomial,20,528.0,2.1509316136425958,0.0,0.0,0.0,-1.7168088175546026,-1.735023109389245,-1.6984129329214122,1.6238515509214242,1.4511363636363637
24,4,catalog,pressured_pair_agreement_count,late,serialized_context,20,528.0,1.4096539216661184,0.741277691976478,0.7186844055017898,0.763690225732063,-0.9755311255781244,-0.9975037624589638,-0.955464615732682,1.4947594841979859,1.3209582556518091
