repetition,seed,order,variant,traversal,region,train_matrices,test_matrices,gain_over_fair,context_length,alpha,reset_at_row_boundary,exclude_first_row,exclude_first_column,train_observations,test_observations,contexts_seen,test_unseen_context_rate,train_log_loss,test_log_loss,test_fair_log_loss,test_marginal_log_loss,train_accuracy,test_accuracy,train_mle_log_loss,train_epsilon_max,train_epsilon_avg,test_epsilon_max,test_epsilon_avg,fair_log_loss_constant
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.0,1,0.5,True,True,False,283920,70616,2,0.0,0.6931471805599447,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5,0.5,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.0009602604709219031,2,0.5,True,True,False,273000,67900,4,0.0,0.6920708581621752,0.6921869200890234,0.6931471805599453,0.6931471805599453,0.5231941391941392,0.5219440353460972,0.6920708581619436,0.023194139194139207,0.02319413919413918,0.021944035346097235,0.021944035346097207,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.01740007083824391,3,0.5,True,True,False,262080,65184,8,0.0,0.6748315556198836,0.6757471097217014,0.6931471805599453,0.6931471805599453,0.5856532356532357,0.5824742268041238,0.674831555601367,0.14199558298884418,0.08565323565323565,0.14262070539892702,0.08247422680412371,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.0530704492715518,4,0.5,True,True,False,251160,62468,16,0.0,0.6381058254886521,0.6400767312883935,0.6931471805599453,0.6931471805599453,0.6259515846472368,0.6236953320099892,0.6381058251359434,0.33342308382696106,0.12595158464723683,0.3297180043383948,0.12369533200998911,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.06837170777474721,5,0.5,True,True,False,240240,59752,32,0.0,0.6218239745404129,0.6247754727851981,0.6931471805599453,0.6931471805599453,0.6499209124209124,0.6464888204578926,0.6218239708597868,0.3812011879881201,0.14992091242091243,0.38226129534831965,0.14668965055562994,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.07851319151475578,6,0.5,True,True,False,229320,57036,64,0.0,0.610945712790239,0.6146339890451895,0.6931471805599453,0.6931471805599453,0.652437641723356,0.649607265586647,0.6109455103572552,0.4847094801223242,0.152437641723356,0.483739837398374,0.14960726558664703,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.10274441664876188,7,0.5,True,True,False,218400,54320,128,0.0,0.5867694531354273,0.5904027639111833,0.6931471805599452,0.6931471805599452,0.6686355311355311,0.6674337260677466,0.5867579489198154,0.5,0.16863553113553115,0.5,0.1677282768777614,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.1213299658599184,8,0.5,True,True,False,207480,51604,251,0.0,0.5676307058061202,0.5718172147000269,0.6931471805599453,0.6931471805599453,0.6828802776171197,0.6809549647314161,0.5675550354884448,0.5,0.18288027761711972,0.5,0.18314471746376249,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.13582720067578524,9,0.5,True,True,False,196560,48888,469,0.0005522827687776141,0.5521953711613453,0.5573199798841602,0.6931471805599454,0.6931471805599454,0.6949786324786325,0.6914375715922108,0.5520219740978385,0.5,0.19497863247863248,0.5,0.19509900180003273,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.16365583724010113,10,0.5,True,True,False,185640,46172,868,0.0009962747985792254,0.5249677931540663,0.5294913433198442,0.6931471805599453,0.6931471805599453,0.7105796164619694,0.7061855670103093,0.5246240798504189,0.5,0.2105796164619694,0.5,0.21469721909382308,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.18622215450639212,11,0.5,True,True,False,174720,43456,1604,0.001288659793814433,0.5009272543504272,0.5069250260535532,0.6931471805599453,0.6931471805599453,0.7279418498168498,0.7228460972017673,0.5000907656161855,0.5,0.2279418498168498,0.5,0.23874723858615612,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_row,390,97,0.19627368687333646,12,0.5,True,True,False,163800,40740,2892,0.0021600392734413354,0.48424972164450925,0.4968734936866088,0.6931471805599453,0.6931471805599453,0.7401770451770452,0.7303141875306823,0.48222753709506344,0.5,0.2401770451770452,0.5,0.2558419243986254,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.0013711150588503473,1,0.5,True,False,True,284310,70713,2,0.0,0.691776065501095,0.6917760655010949,0.6931471805599453,0.6924611526112414,0.5185185185185185,0.5185185185185185,0.691776065501027,0.03698630136986303,0.018518518518518524,0.03698630136986303,0.018518518518518524,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.0021691384185689166,2,0.5,True,False,True,273780,68094,4,0.0,0.6909620412842103,0.6909780421413764,0.6931471805599453,0.6924611526112421,0.530082548031266,0.5294592768819573,0.6909620412836991,0.054852918043102106,0.030082548031265973,0.05619505407627601,0.029459276881957305,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.012058614028997994,3,0.5,True,False,True,263250,65475,8,0.0,0.6801753048869006,0.6810885665309473,0.6931471805599453,0.6924611526112426,0.5696258309591643,0.5664910271095838,0.6801753048742842,0.12972185108708856,0.06962583095916428,0.12269409422694094,0.06649102710958381,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.03484484897725337,4,0.5,True,False,True,252720,62856,16,0.0,0.6564326609618498,0.6583023315826918,0.6931471805599452,0.6924611526112435,0.603656220322887,0.6024404989181622,0.6564326606987348,0.2597968069666183,0.10365622032288699,0.26914893617021274,0.10244049891816215,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.048867703553230224,5,0.5,True,False,True,242190,60237,32,0.0,0.6411606964685296,0.6442794770067151,0.6931471805599453,0.6924611526112445,0.6335191378669639,0.6297790394607965,0.6411606929130169,0.37955801104972375,0.13351913786696396,0.3824343015214384,0.12997825256901904,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.0653762031955063,6,0.5,True,False,True,231660,57618,64,0.0,0.6236786673087178,0.627770977364439,0.6931471805599453,0.6924611526112459,0.6434818268151602,0.6407025582283314,0.6236784673163499,0.48763082778306377,0.14348182681516014,0.483739837398374,0.14125794022701238,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.08290325063853321,7,0.5,True,False,True,221130,54999,128,0.0,0.6067524582609912,0.610243929921412,0.6931471805599452,0.6924611526112469,0.6540858318636097,0.6522482226949581,0.6067412149819026,0.5,0.15408583186360963,0.5,0.15281186930671467,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.10454445259992962,8,0.5,True,False,True,210600,52380,251,0.0,0.5840846021323005,0.5886027279600157,0.6931471805599453,0.6924611526112483,0.6707549857549857,0.6683276059564719,0.5840236188656998,0.5,0.17075498575498577,0.5,0.17088583428789614,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.12185983522023214,9,0.5,True,False,True,200070,49761,475,0.0005626896565583489,0.5660065996501024,0.5712873453397131,0.6931471805599453,0.6924611526112497,0.6858599490178438,0.6812765016780209,0.5658319879509799,0.5,0.18585994901784375,0.5,0.18595888346295292,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.14606521469039002,10,0.5,True,False,True,189540,47142,878,0.0010818378515973018,0.5425737894692921,0.5470819658695553,0.6931471805599453,0.6924611526112521,0.6981956315289649,0.6947944508081965,0.5422352614645635,0.5,0.19819563152896486,0.5,0.20245216579695388,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.1768781647598685,11,0.5,True,False,True,179010,44523,1624,0.0013700783864519462,0.5098835691978475,0.5162690158000768,0.6931471805599453,0.6924611526112543,0.7186414166806324,0.7123059991465085,0.5090463337661533,0.5,0.21864141668063236,0.5,0.2289490824966871,0.6931471805599453
4,20260818,28,catalog,columns,exclude_first_column,390,97,0.20015635233945778,12,0.5,True,False,True,168480,41904,2926,0.0022432226040473464,0.4803981526771171,0.4929908282204875,0.6931471805599453,0.6924611526112568,0.7402659069325735,0.731672394043528,0.4783592638503484,0.5,0.2402659069325736,0.5,0.25589442535318824,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.0014259095938002897,1,0.5,True,True,True,273780,68094,2,0.0,0.691721270966145,0.691721270966145,0.6931471805599453,0.6924611526112421,0.5185185185185185,0.5185185185185185,0.6917212709660626,0.038461538461538436,0.018518518518518504,0.038461538461538436,0.018518518518518504,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.0022305434646403555,2,0.5,True,True,True,263250,65475,4,0.0,0.690899629031212,0.6909166370953049,0.6931471805599453,0.6924611526112426,0.5305451092117759,0.5298969072164949,0.6908996290306155,0.05627350427350425,0.030545109211775872,0.057731958762886615,0.029896907216494847,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.01233101252976887,3,0.5,True,True,True,252720,62856,8,0.0,0.6798328360423058,0.6808161680301763,0.6931471805599452,0.6924611526112435,0.570307059195948,0.5670103092783505,0.6798328360279663,0.13518972253493144,0.07030705919594808,0.12601194426011947,0.06701030927835053,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.03850304258553805,4,0.5,True,True,True,242190,60237,16,0.0,0.652830711634018,0.6546441379744072,0.6931471805599453,0.6924611526112445,0.6120979396341715,0.6097581220844331,0.652830711304698,0.2754874086108855,0.11209793963417151,0.2863924050632911,0.10975812208443315,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.051700836475309764,5,0.5,True,True,True,231660,57618,32,0.0,0.6383410311669275,0.6414463440846355,0.6931471805599453,0.6924611526112459,0.6369550202883536,0.633395813808185,0.6383410274172179,0.362141652613828,0.13695502028835363,0.3683385579937304,0.1336040820576903,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.06307408193866226,6,0.5,True,True,True,221130,54999,64,0.0,0.6261986447336348,0.6300730986212829,0.6931471805599452,0.6924611526112469,0.639564961787184,0.6366297569046709,0.6261984349001837,0.4847094801223242,0.139564961787184,0.483739837398374,0.136629756904671,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.08617790238841638,7,0.5,True,True,True,210600,52380,128,0.0,0.6031818403367747,0.6069692781715289,0.6931471805599453,0.6924611526112483,0.6563627730294397,0.6551164566628485,0.6031699102055892,0.5,0.15636277302943968,0.5,0.15542191676212294,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.10429172037816825,8,0.5,True,True,True,200070,49761,251,0.0,0.584497401562143,0.588855460181777,0.6931471805599453,0.6924611526112497,0.6711351027140501,0.6691384819436909,0.5844189288882061,0.5,0.17113510271405008,0.5,0.17140933662908703,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.12002520198529754,9,0.5,True,True,True,189540,47142,469,0.000572737686139748,0.5677868668695878,0.5731219785746478,0.6931471805599453,0.6924611526112521,0.6836815447926559,0.6800093335030334,0.5676070480196245,0.5,0.18368154479265592,0.5,0.18380637223707097,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.1498917547419566,10,0.5,True,True,True,179010,44523,868,0.0010331738651932708,0.5385370214869889,0.5432554258179887,0.6931471805599453,0.6924611526112543,0.6998603429975979,0.695303550973654,0.53818057850882,0.5,0.1998603429975979,0.5,0.20413044943063136,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.1749064154921498,11,0.5,True,True,True,168480,41904,1604,0.0013363879343260786,0.5119817865440481,0.5182407650677955,0.6931471805599453,0.6924611526112568,0.7178656220322887,0.7125811378388698,0.511114317370805,0.5,0.2178656220322887,0.5,0.22907121038564338,0.6931471805599453
4,20260818,28,catalog,columns,interior,390,97,0.1885934664787765,12,0.5,True,True,True,157950,39285,2892,0.0022400407280132365,0.49139616722872337,0.5045537140811687,0.6931471805599452,0.6924611526112604,0.7330231085786642,0.7227695049000891,0.48929908730774446,0.5,0.23302310857866412,0.5,0.24924271350388189,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.0,1,0.5,True,False,False,26496,6624,2,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5,0.5,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.0019177998143822261,2,0.5,True,False,False,25344,6336,4,0.0,0.6913248348898471,0.691229380745563,0.6931471805599452,0.6931471805599452,0.530145202020202,0.5309343434343434,0.6913248348438547,0.03158068783068785,0.03014520202020201,0.03240740740740744,0.030934343434343446,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.044220462402385974,3,0.5,True,False,False,24192,6048,8,0.0,0.6587683016214019,0.6489267181575594,0.6931471805599454,0.6931471805599454,0.624834656084656,0.6441798941798942,0.65876829762698,0.17163733969579487,0.12483465608465609,0.19212410501193322,0.14417989417989419,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.052614244736103766,4,0.5,True,False,False,23040,5760,16,0.0,0.6443189300683154,0.6405329358238415,0.6931471805599453,0.6931471805599453,0.6251736111111111,0.6314236111111111,0.6443188929237779,0.25632614807872545,0.1251736111111111,0.274468085106383,0.13350694444444444,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.09134249619502888,5,0.5,True,False,False,21888,5472,32,0.0,0.6046819720698637,0.6018046843649165,0.6931471805599454,0.6931471805599454,0.6717379385964912,0.6761695906432749,0.6046816000823249,0.3932038834951456,0.17173793859649122,0.39230769230769236,0.1789108187134503,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.0978338966465967,6,0.5,True,False,False,20736,5184,64,0.0,0.6005914240688885,0.5953132839133486,0.6931471805599453,0.6931471805599453,0.6678240740740741,0.6662808641975309,0.600581470224434,0.47619047619047616,0.16782407407407407,0.5,0.1709104938271605,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.16371813326024676,7,0.5,True,False,False,19584,4896,128,0.0,0.537022299886387,0.5294290472996985,0.6931471805599453,0.6931471805599453,0.7208946078431373,0.7279411764705882,0.5368924399572792,0.5,0.22089460784313725,0.5,0.24080882352941177,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.18182824104605333,8,0.5,True,False,False,18432,4608,251,0.0,0.5148638464574189,0.511318939513892,0.6931471805599453,0.6931471805599453,0.7365451388888888,0.7421875,0.5143246031898071,0.5,0.2365451388888889,0.5,0.2526041666666667,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.22424074209235006,9,0.5,True,False,False,17280,4320,484,0.0,0.4691969065176494,0.4689064384675952,0.6931471805599453,0.6931471805599453,0.7698495370370371,0.7712962962962963,0.46664358165281394,0.5,0.269849537037037,0.5,0.2886574074074074,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.25149550454007064,10,0.5,True,False,False,16128,4032,864,0.000496031746031746,0.43677386804891766,0.44165167601987476,0.6931471805599454,0.6931471805599454,0.787078373015873,0.7839781746031746,0.4284903714364439,0.5,0.287078373015873,0.5,0.310515873015873,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.31313960328312485,11,0.5,True,False,False,14976,3744,1393,0.003205128205128205,0.36829919515480597,0.38000757727682033,0.6931471805599452,0.6931471805599452,0.8299278846153846,0.8210470085470085,0.3479397688148522,0.5,0.32992788461538464,0.5,0.358974358974359,0.6931471805599453
5,20260819,24,catalog,rows,all,48,12,0.32645831628372035,12,0.5,True,False,False,13824,3456,1980,0.008391203703703705,0.3480448346381903,0.36668886427622494,0.6931471805599453,0.6931471805599453,0.8413628472222222,0.8260995370370371,0.31150588160532755,0.5,0.3413628472222222,0.5,0.3738425925925926,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.0,1,0.5,True,False,False,26496,6624,2,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5,0.5,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.0017509957528974995,2,0.5,True,False,False,25344,6336,4,0.0,0.6916866744558477,0.6913961848070477,0.6931471805599452,0.6931471805599452,0.5269886363636364,0.5296717171717171,0.69168667441901,0.028273809523809534,0.026988636363636354,0.031084656084656104,0.029671717171717175,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.026200082005832792,3,0.5,True,False,False,24192,6048,8,0.0,0.6662976642101976,0.6669470985541126,0.6931471805599454,0.6931471805599454,0.6091269841269841,0.6058201058201058,0.6662976611432465,0.15877061469265363,0.10912698412698409,0.16577181208053693,0.10582010582010581,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.05796534058320213,4,0.5,True,False,False,23040,5760,16,0.0,0.6443500788349861,0.6351818399767432,0.6931471805599453,0.6931471805599453,0.621875,0.6305555555555555,0.6443500442407603,0.2770853307766059,0.121875,0.30038022813688214,0.13576388888888888,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.0868534743194852,5,0.5,True,False,False,21888,5472,32,0.0,0.6071829013259512,0.6062937062404602,0.6931471805599454,0.6931471805599454,0.6689510233918129,0.6664839181286549,0.6071825427971509,0.3809061488673139,0.16895102339181287,0.40816326530612246,0.17178362573099415,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.09146936798486671,6,0.5,True,False,False,20736,5184,64,0.0,0.6009037373926436,0.6016778125750786,0.6931471805599453,0.6931471805599453,0.6631462191358025,0.6608796296296297,0.6008940008139011,0.4782608695652174,0.16314621913580246,0.5,0.16782407407407407,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.14700617674098082,7,0.5,True,False,False,19584,4896,128,0.0,0.5399686274660783,0.5461410038189645,0.6931471805599453,0.6931471805599453,0.7159926470588235,0.7128267973856209,0.5398567834847232,0.5,0.21599264705882354,0.5,0.22058823529411764,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.1784905466333655,8,0.5,True,False,False,18432,4608,252,0.0,0.5111010412098334,0.5146566339265798,0.6931471805599453,0.6931471805599453,0.7341037326388888,0.7272135416666666,0.5104437866419486,0.5,0.2341037326388889,0.5,0.2517361111111111,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.22014187170304417,9,0.5,True,False,False,17280,4320,480,0.0002314814814814815,0.46550855664991503,0.4730053088569011,0.6931471805599453,0.6931471805599453,0.768287037037037,0.7673611111111112,0.4626054279888208,0.5,0.26828703703703705,0.5,0.29375,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.2534358169407733,10,0.5,True,False,False,16128,4032,844,0.001736111111111111,0.4368937520113964,0.4397113636191721,0.6931471805599454,0.6931471805599454,0.7855902777777778,0.7829861111111112,0.4287673469464723,0.5,0.2855902777777778,0.5,0.32068452380952384,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.30609052616954446,11,0.5,True,False,False,14976,3744,1360,0.005074786324786325,0.3677512792023048,0.3870566543904007,0.6931471805599452,0.6931471805599452,0.8307291666666666,0.8183760683760684,0.3481310792954851,0.5,0.3307291666666667,0.5,0.36698717948717946,0.6931471805599453
5,20260819,24,catalog,columns,all,48,12,0.3161783735201448,12,0.5,True,False,False,13824,3456,1955,0.015046296296296295,0.3410621011324218,0.3769688070398005,0.6931471805599453,0.6931471805599453,0.8466435185185185,0.8234953703703703,0.30480062740805863,0.5,0.34664351851851855,0.5,0.3836805555555556,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.0,1,0.5,True,False,False,26496,6624,2,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5,0.5,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.0019177998143822261,2,0.5,True,False,False,25344,6336,4,0.0,0.6913248348898472,0.691229380745563,0.6931471805599452,0.6931471805599452,0.530145202020202,0.5309343434343434,0.6913248348438547,0.03158068783068785,0.03014520202020201,0.03240740740740744,0.030934343434343446,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.044220462402385974,3,0.5,True,False,False,24192,6048,8,0.0,0.6587683016214019,0.6489267181575594,0.6931471805599454,0.6931471805599454,0.624834656084656,0.6441798941798942,0.65876829762698,0.17163733969579487,0.12483465608465609,0.19212410501193322,0.14417989417989419,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.052614244736103766,4,0.5,True,False,False,23040,5760,16,0.0,0.6443189300683155,0.6405329358238415,0.6931471805599453,0.6931471805599453,0.6251736111111111,0.6314236111111111,0.6443188929237779,0.25632614807872545,0.1251736111111111,0.274468085106383,0.13350694444444444,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.09134249619502888,5,0.5,True,False,False,21888,5472,32,0.0,0.6046819720698636,0.6018046843649165,0.6931471805599454,0.6931471805599454,0.6717379385964912,0.6761695906432749,0.6046816000823249,0.3932038834951456,0.17173793859649122,0.39230769230769236,0.1789108187134503,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.09783389664659659,6,0.5,True,False,False,20736,5184,64,0.0,0.6005914240688884,0.5953132839133487,0.6931471805599453,0.6931471805599453,0.6678240740740741,0.6662808641975309,0.600581470224434,0.47619047619047616,0.16782407407407407,0.5,0.1709104938271605,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.16371813326024676,7,0.5,True,False,False,19584,4896,128,0.0,0.5370222998863868,0.5294290472996985,0.6931471805599453,0.6931471805599453,0.7208946078431373,0.7279411764705882,0.5368924399572792,0.5,0.22089460784313725,0.5,0.24080882352941177,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.18182824104605333,8,0.5,True,False,False,18432,4608,251,0.0,0.514863846457419,0.511318939513892,0.6931471805599453,0.6931471805599453,0.7365451388888888,0.7421875,0.5143246031898071,0.5,0.2365451388888889,0.5,0.2526041666666667,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.22424074209235006,9,0.5,True,False,False,17280,4320,484,0.0,0.46919690651764945,0.4689064384675952,0.6931471805599453,0.6931471805599453,0.7698495370370371,0.7712962962962963,0.46664358165281394,0.5,0.269849537037037,0.5,0.2886574074074074,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.25149550454007064,10,0.5,True,False,False,16128,4032,864,0.000496031746031746,0.43677386804891766,0.44165167601987476,0.6931471805599454,0.6931471805599454,0.787078373015873,0.7839781746031746,0.4284903714364439,0.5,0.287078373015873,0.5,0.310515873015873,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.31313960328312485,11,0.5,True,False,False,14976,3744,1393,0.003205128205128205,0.36829919515480597,0.38000757727682033,0.6931471805599452,0.6931471805599452,0.8299278846153846,0.8210470085470085,0.3479397688148522,0.5,0.32992788461538464,0.5,0.358974358974359,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,rows,all,48,12,0.32645831628372035,12,0.5,True,False,False,13824,3456,1980,0.008391203703703705,0.3480448346381903,0.36668886427622494,0.6931471805599453,0.6931471805599453,0.8413628472222222,0.8260995370370371,0.31150588160532755,0.5,0.3413628472222222,0.5,0.3738425925925926,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.0,1,0.5,True,False,False,26496,6624,2,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5,0.5,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.0012672774978954582,2,0.5,True,False,False,25344,6336,4,0.0,0.6920971856497877,0.6918799030620497,0.6931471805599452,0.6931471805599452,0.522885101010101,0.5252525252525253,0.6920971856233227,0.023974867724867732,0.022885101010101012,0.02645502645502651,0.025252525252525266,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.001963434202102987,3,0.5,True,False,False,24192,6048,8,0.0,0.6889037591077531,0.6911837463578424,0.6931471805599454,0.6931471805599454,0.5357969576719577,0.5261243386243386,0.6889037586479411,0.08482007862110674,0.035796957671957653,0.06167664670658679,0.030257936507936508,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.008287110570139533,4,0.5,True,False,False,23040,5760,16,0.0,0.6822230781166765,0.6848600699898058,0.6931471805599453,0.6931471805599453,0.5536458333333333,0.5454861111111111,0.682223073275019,0.2012493210211841,0.05364583333333333,0.1807095343680709,0.04861111111111111,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.019067362521150266,5,0.5,True,False,False,21888,5472,32,0.0,0.6736315700744846,0.6740798180387951,0.6931471805599454,0.6931471805599454,0.5611293859649122,0.5597587719298246,0.6736315353430601,0.32775510204081637,0.06112938596491228,0.3321917808219178,0.06524122807017543,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.033225997480851754,6,0.5,True,False,False,20736,5184,64,0.0,0.662695589585451,0.6599211830790935,0.6931471805599453,0.6931471805599453,0.5720968364197531,0.5725308641975309,0.6626953385803933,0.43534932221063605,0.07209683641975309,0.4653679653679653,0.08699845679012345,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.03336937705994858,7,0.5,True,False,False,19584,4896,128,0.0,0.655573267906419,0.6597778034999967,0.6931471805599453,0.6931471805599453,0.5829758986928104,0.5737336601307189,0.6555716186939222,0.47284533648170013,0.08297589869281045,0.5,0.10232843137254902,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.037675971540345854,8,0.5,True,False,False,18432,4608,256,0.0,0.646442436523273,0.6554712090195994,0.6931471805599453,0.6931471805599453,0.5950520833333334,0.5685763888888888,0.6464289856684808,0.49355670103092786,0.09505208333333333,0.5,0.1310763888888889,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.036602304723006185,9,0.5,True,False,False,17280,4320,512,0.0,0.6352740249699421,0.6565448758369391,0.6931471805599453,0.6931471805599453,0.6123842592592592,0.5752314814814815,0.6350243833982161,0.5,0.11238425925925925,0.5,0.16111111111111112,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,0.023996471320007928,10,0.5,True,False,False,16128,4032,1017,0.000496031746031746,0.6144510740933372,0.6691507092399375,0.6931471805599454,0.6931471805599454,0.6390128968253969,0.5721726190476191,0.6129238424120439,0.5,0.13901289682539683,0.5,0.21502976190476192,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,-0.008435102822971885,11,0.5,True,False,False,14976,3744,1980,0.004540598290598291,0.5773841264066052,0.7015822833829171,0.6931471805599452,0.6931471805599452,0.6759481837606838,0.5659722222222222,0.5696099658658837,0.5,0.17594818376068377,0.5,0.28525641025641024,0.6931471805599453
5,20260819,24,permute_rows_fixed_anchor,columns,all,48,12,-0.038531418214379,12,0.5,True,False,False,13824,3456,3649,0.035590277777777776,0.5156802366439168,0.7316785987743243,0.6931471805599453,0.6931471805599453,0.7278645833333334,0.5543981481481481,0.4814538602184459,0.5,0.22786458333333334,0.5,0.36400462962962965,0.6931471805599453
5,20260819,24,permute_columns_fixed_anchor,rows,all,48,12,0.0,1,0.5,True,False,False,26496,6624,2,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5,0.5,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453
