order,context_length,statistic,effect,left_variant,left_traversal,left_region,right_variant,right_traversal,right_region,repetitions,mean,standard_deviation,ci95_lower,ci95_upper
28,9,mean_gain,gain_over_fair,permute_both_fixed_anchor,columns,all,fair_coin,columns,all,20,0.03262349381049384,0.00036947924132086474,0.03246700393804667,0.03277891631215256
28,9,mean_gain,gain_over_fair,permute_both_fixed_anchor,rows,all,fair_coin,rows,all,20,0.03247562294309916,0.00041386018346328135,0.032293814519111154,0.032644964240740454
28,9,mean_gain,gain_over_fair,permute_both_renormalized,columns,all,fair_coin,columns,all,20,0.032629358366814284,0.00031205679517625276,0.032492273420379254,0.032758976023484807
28,9,mean_gain,gain_over_fair,permute_both_renormalized,rows,all,fair_coin,rows,all,20,0.03267084963964608,0.0003863052886205974,0.032507397522187564,0.03283921274296615
28,9,mean_gain,gain_over_fair,permute_columns_fixed_anchor,columns,all,fair_coin,columns,all,20,0.13948908657848672,0.0022775055349382174,0.13850533727976835,0.14046387217103268
28,9,mean_gain,gain_over_fair,permute_columns_fixed_anchor,rows,all,fair_coin,rows,all,20,0.03247562294309919,0.000413860183463284,0.03229739383557745,0.03264790490428122
28,9,mean_gain,gain_over_fair,permute_rows_fixed_anchor,columns,all,fair_coin,columns,all,20,0.03262349381049384,0.00036947924132085434,0.03246905545652852,0.032779476004679294
28,9,mean_gain,gain_over_fair,permute_rows_fixed_anchor,rows,all,fair_coin,rows,all,20,0.15604440628927532,0.0021961882852581747,0.15511075394048962,0.15696125251714277
28,10,mean_gain,gain_over_fair,catalog,columns,all,fair_coin,columns,all,20,0.15986554976603787,0.002334701565377019,0.15885985255766832,0.16086754971892148
28,10,mean_gain,gain_over_fair,catalog,columns,exclude_first_column,fair_coin,columns,exclude_first_column,20,0.14582645945590683,0.00242918020788417,0.14474775075613214,0.1468334416195094
28,10,mean_gain,gain_over_fair,catalog,columns,exclude_first_row,fair_coin,columns,exclude_first_row,20,0.16332715710524565,0.0026305686821845825,0.1621983295587653,0.16442697261515551
28,10,mean_gain,gain_over_fair,catalog,columns,interior,fair_coin,columns,interior,20,0.14956729237219948,0.002735328101736801,0.14834763154139452,0.15071339982528303
28,10,mean_gain,gain_over_fair,catalog,rows,all,fair_coin,rows,all,20,0.18976606622273567,0.003098819216931222,0.18845010175203425,0.19108409452824907
28,10,mean_gain,gain_over_fair,catalog,rows,exclude_first_column,fair_coin,rows,exclude_first_column,20,0.19483085458541338,0.0030868740368125433,0.19353108824832915,0.1961623761480784
28,10,mean_gain,gain_over_fair,catalog,rows,exclude_first_row,fair_coin,rows,exclude_first_row,20,0.1774161545750158,0.003220872940054865,0.17604211879508977,0.17878975913870748
28,10,mean_gain,gain_over_fair,catalog,rows,interior,fair_coin,rows,interior,20,0.1828455579589659,0.0032089590436060007,0.18149781837604786,0.18421205958457784
28,10,mean_gain,gain_over_fair,permute_both_fixed_anchor,columns,all,fair_coin,columns,all,20,0.033443370753688834,0.00042558786590505345,0.03326171994875607,0.03363082299501299
28,10,mean_gain,gain_over_fair,permute_both_fixed_anchor,rows,all,fair_coin,rows,all,20,0.03342309267134165,0.00032086389749469717,0.03329233534105857,0.03356099167443742
28,10,mean_gain,gain_over_fair,permute_both_renormalized,columns,all,fair_coin,columns,all,20,0.03350632619146325,0.00035816770298890423,0.033345656892303344,0.03365406129210843
28,10,mean_gain,gain_over_fair,permute_both_renormalized,rows,all,fair_coin,rows,all,20,0.033551322639451854,0.00033281631057431723,0.03341283453398999,0.03369561124303047
28,10,mean_gain,gain_over_fair,permute_columns_fixed_anchor,columns,all,fair_coin,columns,all,20,0.15986554976603787,0.002334701565377012,0.15886684250478864,0.16082527167007274
28,10,mean_gain,gain_over_fair,permute_columns_fixed_anchor,rows,all,fair_coin,rows,all,20,0.033423092671341664,0.0003208638974946689,0.03329170150945996,0.03356726543731298
28,10,mean_gain,gain_over_fair,permute_rows_fixed_anchor,columns,all,fair_coin,columns,all,20,0.03344337075368882,0.00042558786590505323,0.03326582213875699,0.03362786667976775
28,10,mean_gain,gain_over_fair,permute_rows_fixed_anchor,rows,all,fair_coin,rows,all,20,0.18976606622273567,0.003098819216931224,0.1884568195461127,0.19108185973971287
28,11,mean_gain,gain_over_fair,catalog,columns,all,fair_coin,columns,all,20,0.18648524601591263,0.0030904732318401303,0.18519605118632115,0.1877982783186102
28,11,mean_gain,gain_over_fair,catalog,columns,exclude_first_column,fair_coin,columns,exclude_first_column,20,0.1749745903947851,0.0032102857192100997,0.17358599704314845,0.176311633084352
28,11,mean_gain,gain_over_fair,catalog,columns,exclude_first_row,fair_coin,columns,exclude_first_row,20,0.18411528664213525,0.003028362812594401,0.18278172144759466,0.1853904261827664
28,11,mean_gain,gain_over_fair,catalog,columns,interior,fair_coin,columns,interior,20,0.17274495851364427,0.0031448996119529324,0.17138509731453164,0.174054095743096
28,11,mean_gain,gain_over_fair,catalog,rows,all,fair_coin,rows,all,20,0.21780284771476985,0.0037728452111115826,0.21621824184069954,0.21943328533547463
28,11,mean_gain,gain_over_fair,catalog,rows,exclude_first_column,fair_coin,rows,exclude_first_column,20,0.21801395921703892,0.003763923659092141,0.21644217644350708,0.2197015574663004
28,11,mean_gain,gain_over_fair,catalog,rows,exclude_first_row,fair_coin,rows,exclude_first_row,20,0.20852640880890289,0.003922996511752008,0.20688041575917182,0.21023853619237118
28,11,mean_gain,gain_over_fair,catalog,rows,interior,fair_coin,rows,interior,20,0.20902904873033626,0.003913954693153129,0.20739949087463241,0.21080854804682553
28,11,mean_gain,gain_over_fair,permute_both_fixed_anchor,columns,all,fair_coin,columns,all,20,0.03239197508509374,0.0004867297081136888,0.03218355158525925,0.032598733211608125
28,11,mean_gain,gain_over_fair,permute_both_fixed_anchor,rows,all,fair_coin,rows,all,20,0.0325144216258728,0.0004010974634454205,0.032347852613794865,0.032691164003491195
28,11,mean_gain,gain_over_fair,permute_both_renormalized,columns,all,fair_coin,columns,all,20,0.03259331236645926,0.0003953938037136128,0.03243189447939596,0.03276482241067419
28,11,mean_gain,gain_over_fair,permute_both_renormalized,rows,all,fair_coin,rows,all,20,0.03260453932721695,0.0004272626325242741,0.032421514355369566,0.03278658431720611
28,11,mean_gain,gain_over_fair,permute_columns_fixed_anchor,columns,all,fair_coin,columns,all,20,0.18648524601591265,0.003090473231840126,0.18513757192955227,0.1877728455297395
28,11,mean_gain,gain_over_fair,permute_columns_fixed_anchor,rows,all,fair_coin,rows,all,20,0.0325144216258728,0.0004010974634454385,0.03235081113008032,0.032690115501872306
28,11,mean_gain,gain_over_fair,permute_rows_fixed_anchor,columns,all,fair_coin,columns,all,20,0.03239197508509375,0.0004867297081136862,0.03218587249189118,0.03260312819304317
28,11,mean_gain,gain_over_fair,permute_rows_fixed_anchor,rows,all,fair_coin,rows,all,20,0.21780284771476985,0.0037728452111115683,0.2161965756804599,0.21948222888368765
28,12,mean_gain,gain_over_fair,catalog,columns,all,fair_coin,columns,all,20,0.20559706061283017,0.003160988914823854,0.2042806553587713,0.20695534341293895
28,12,mean_gain,gain_over_fair,catalog,columns,exclude_first_column,fair_coin,columns,exclude_first_column,20,0.19789319277647885,0.003283804626523375,0.1965319829204199,0.1992735707267894
28,12,mean_gain,gain_over_fair,catalog,columns,exclude_first_row,fair_coin,columns,exclude_first_row,20,0.19390182511636972,0.0029366065130328623,0.19265369330828477,0.19518411376549485
28,12,mean_gain,gain_over_fair,catalog,columns,interior,fair_coin,columns,interior,20,0.18617349867311353,0.003048174208890085,0.18487685619056876,0.18746921865476351
28,12,mean_gain,gain_over_fair,catalog,rows,all,fair_coin,rows,all,20,0.24623849290898123,0.00485968848136604,0.24426930818860187,0.24836665509325712
28,12,mean_gain,gain_over_fair,catalog,rows,exclude_first_column,fair_coin,rows,exclude_first_column,20,0.2472935343719524,0.004808076922755117,0.2452602201634574,0.24941011573299274
28,12,mean_gain,gain_over_fair,catalog,rows,exclude_first_row,fair_coin,rows,exclude_first_row,20,0.24417609970623871,0.005063246107950731,0.2420592228503279,0.24645272810596053
28,12,mean_gain,gain_over_fair,catalog,rows,interior,fair_coin,rows,interior,20,0.2459376171505193,0.005008671127040264,0.24388670510159205,0.24810260850099394
28,12,mean_gain,gain_over_fair,permute_both_fixed_anchor,columns,all,fair_coin,columns,all,20,0.028182193334889145,0.0007370609046562901,0.027880045947456293,0.02849310324935332
28,12,mean_gain,gain_over_fair,permute_both_fixed_anchor,rows,all,fair_coin,rows,all,20,0.02863751336090136,0.0005868808938726582,0.028389779288033535,0.028891479833436328
28,12,mean_gain,gain_over_fair,permute_both_renormalized,columns,all,fair_coin,columns,all,20,0.028687962804781225,0.0007922231732722891,0.02836656081135259,0.029048823078305395
28,12,mean_gain,gain_over_fair,permute_both_renormalized,rows,all,fair_coin,rows,all,20,0.028504697851440042,0.0007852013606960579,0.028151907666479133,0.028818156940746076
28,12,mean_gain,gain_over_fair,permute_columns_fixed_anchor,columns,all,fair_coin,columns,all,20,0.20559706061283017,0.003160988914823849,0.20426264794504698,0.20693329823098333
28,12,mean_gain,gain_over_fair,permute_columns_fixed_anchor,rows,all,fair_coin,rows,all,20,0.028637513360901385,0.0005868808938726403,0.028388960911619653,0.028887555138928222
28,12,mean_gain,gain_over_fair,permute_rows_fixed_anchor,columns,all,fair_coin,columns,all,20,0.02818219333488916,0.0007370609046562866,0.027861195921019155,0.028487993966296973
28,12,mean_gain,gain_over_fair,permute_rows_fixed_anchor,rows,all,fair_coin,rows,all,20,0.24623849290898123,0.004859688481366026,0.2441779794427497,0.24840218933935954
24,1,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,-0.0018891684536325392,7.725518398167185e-17,-0.0018891684536325726,-0.001889168453632506
24,1,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,0.0,0.0,0.0,0.0
24,1,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,-0.0019790157641972617,4.932295220242625e-17,-0.0019790157641972838,-0.001979015764197245
24,1,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.0,0.0,0.0,0.0
24,1,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,-0.0018891684536325392,6.834394529092142e-17,-0.001889168453632567,-0.0018891684536325114
24,1,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,-0.001979015764197256,4.55626784737404e-17,-0.001979015764197278,-0.0019790157641972395
24,1,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,0.0,0.0,0.0,0.0
24,1,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,0.0,0.0,0.0,0.0
24,2,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,-2.7755575615628914e-17,7.9530870712594e-17,-6.106226635438361e-17,0.0
24,2,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.000677160613120148,0.0005712219400590897,0.00041503926161332835,0.0009134790773659422
24,2,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.0006771606131201757,0.0005712219400591026,0.0004245730223464629,0.0009066965805367055
24,2,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.0007726374596659424,0.000652710221206613,0.0004969836389308816,0.0010554364710533815
24,2,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,9.547684654576672e-05,0.000578219392051268,-0.00014283398732219523,0.00035204047236812446
24,2,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,-0.001351450046750452,0.000413534007653551,-0.0015337787855644093,-0.0011798492333262973
24,2,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,-0.0001654771910224062,5.6717918387745856e-05,-0.0001886744441461509,-0.00014039121636607018
24,2,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,-0.0014590907369004924,0.0003976111543423277,-0.0016299452769615657,-0.0012938635291171881
24,2,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.0003892177871081148,0.000622376108030179,0.00012936927234537713,0.0006560880062911542
24,2,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,0.0,3.6020391365357295e-17,-1.6653345369377347e-17,1.6653345369377347e-17
24,2,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.00038921778710812593,0.0006223761080302064,0.00012539438320010142,0.0006593358265607316
24,2,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.0004946747563401466,0.0007840344537653276,0.00015814841186997472,0.0008238071625185026
24,2,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.00010545696923202064,0.0007694711605920412,-0.00021549433783922848,0.00043574374955326943
24,2,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,-0.0001299640021262427,3.8837347595600036e-05,-0.0001467093779468766,-0.00011320578360353134
24,2,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,-0.001653158764611784,0.000320853799821413,-0.0017907227005565438,-0.00151536168153726
24,2,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,-0.0017552644415517627,0.00031385399000328877,-0.0018897278569612267,-0.0016206832515772384
24,2,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.0003725334372950584,0.000841004481687864,5.295706326409763e-06,0.0007201773704020366
24,2,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.000761751224403201,0.0008820353502297881,0.0003803676351907463,0.001135796067693897
24,2,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.0003046271758250896,0.0006508695581293613,-0.0005842121722569877,-3.0288938731364223e-05
24,2,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,8.45906112830086e-05,0.0006729243049656044,-0.0002133410980233916,0.0003577317205009255
24,2,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,9.457073396926252e-05,0.0006295677477208083,-0.00017289906970557715,0.00036768532172029686
24,3,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,5.551115123125783e-18,2.4825341532472726e-17,0.0,1.6653345369377347e-17
24,3,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.03620800390728099,0.012076732025093254,0.031059634929442418,0.041309218366054674
24,3,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.036208003907280975,0.012076732025093257,0.030912945402294178,0.041407881576028774
24,3,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.035699660158779595,0.012257598801293991,0.030517100549066006,0.04089396691986236
24,3,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,-0.0005083437485013775,0.0014519336590656264,-0.0010962222548206,0.00012467076723698695
24,3,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.0076787135364759,0.0012009895249820476,0.007188581134310309,0.008213155517154885
24,3,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,0.005770150641764654,0.0016357043007128923,0.005064772087839841,0.006478376592662857
24,3,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.012263627656001686,0.0026309915863907533,0.011166219773618044,0.013427105144539164
24,3,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.016321258020464198,0.014614709269910053,0.009766282927807374,0.022057961503217413
24,3,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,1.1102230246251566e-17,3.417194367755741e-17,0.0,2.7755575615628914e-17
24,3,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.016321258020464236,0.01461470926991005,0.009685336255985342,0.022127426511258347
24,3,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.016250434063142062,0.014909687207373795,0.009667991822650782,0.022185995426790946
24,3,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,-7.082395732217472e-05,0.0011485369345798368,-0.0005609202627154273,0.00041929327634026426
24,3,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.0027875114178070536,0.001820504715395099,0.0019759724839462887,0.0035282207864715366
24,3,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.005733970856940801,0.0012989425034642395,0.005139427916311909,0.006269379767907891
24,3,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.007605786084779675,0.002946895890356066,0.0062964575823750285,0.008802683242100966
24,3,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.019715955930823214,0.025338939585123475,0.009514589383881666,0.03112654189152727
24,3,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.03603721395128741,0.012338751510182287,0.03072462714087757,0.0413131737855097
24,3,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.016492047976457765,0.014550287596020003,-0.022127004619014717,-0.009927755639171181
24,3,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,-0.0001707899559935222,0.001387801985538776,-0.0008019789174139184,0.0003935591864484078
24,3,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,0.0002667298351856806,0.0017201864610148071,-0.0004664055999801162,0.001006380516291554
24,4,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,-5.551115123125783e-18,4.374661331254594e-17,-2.2204460492503132e-17,1.1102230246251566e-17
24,4,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.04066477928939549,0.008197499082391653,0.036998469607835816,0.04402655156093816
24,4,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.04066477928939549,0.008197499082391644,0.03712862341939747,0.0439924931166916
24,4,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.040850627615637604,0.008475618237539609,0.03707463305763342,0.04431159728138593
24,4,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,0.00018584832624211068,0.0015646550645045565,-0.0004702293969346433,0.0008547234651453005
24,4,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.010408593516455917,0.001408384660685197,0.009797826020347986,0.010999435826319221
24,4,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,-0.001712438452491849,0.0012031033861305432,-0.0022225462038465644,-0.001187904559566905
24,4,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.009271885257836437,0.0022502596770482136,0.008275864162104215,0.010195588339181702
24,4,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.03568814714949172,0.012185548946789094,0.030255440167893666,0.040550180867551966
24,4,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,-1.1102230246251566e-17,3.417194367755741e-17,-2.7755575615628914e-17,0.0
24,4,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.03568814714949173,0.012185548946789105,0.03007988514685024,0.040623686043047905
24,4,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.03539359426029054,0.012666753399072124,0.029671207728899324,0.040365847032731446
24,4,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,-0.0002945528892011884,0.002041533610696027,-0.0011861362854168015,0.0005568278704910794
24,4,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.00065096847541658,0.0011115712371813737,0.00017690591093575794,0.001128346307237564
24,4,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.013415652240538839,0.0015509051291997006,0.012767141808447558,0.014101317547029335
24,4,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.01418011202772403,0.0023079908296817267,0.013217287145416751,0.015197101451766731
24,4,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.005562987282546933,0.018486974453167587,-0.0020384869007288894,0.01362533858496096
24,4,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.041251134432038664,0.008818897777414387,0.037322420378975325,0.0449199146011622
24,4,paired_difference,row_minus_column_traversal,permute_columns_fixed_anchor,rows,all,permute_columns_fixed_anchor,columns,all,20,-0.03510179200684857,0.012860906374684549,-0.04023935433274692,-0.02940085633636787
24,4,paired_difference,row_minus_column_traversal,permute_both_fixed_anchor,rows,all,permute_both_fixed_anchor,columns,all,20,0.000586355142643169,0.0015976259169657272,-9.188329808796248e-05,0.0012618793132955443
24,4,paired_difference,row_minus_column_traversal,permute_both_renormalized,rows,all,permute_both_renormalized,columns,all,20,0.00010595392719986996,0.001851152997919679,-0.0006365160555766544,0.0009284757043410203
24,5,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,rows,all,permute_rows_fixed_anchor,rows,all,20,1.6653345369377347e-17,5.4329927771056595e-17,-5.551115123125783e-18,3.8857805861880476e-17
24,5,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,rows,all,permute_columns_fixed_anchor,rows,all,20,0.07139769651790913,0.010617361111520758,0.06686658576782356,0.07594024596888613
24,5,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,rows,all,permute_both_fixed_anchor,rows,all,20,0.07139769651790913,0.010617361111520751,0.06695586412915269,0.0759611292162895
24,5,paired_difference,catalog_minus_permute_both_renormalized,catalog,rows,all,permute_both_renormalized,rows,all,20,0.0719077658165991,0.010368204193919124,0.06749572892454783,0.07629179027263369
24,5,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,rows,all,permute_both_renormalized,rows,all,20,0.0005100692986899691,0.001989129808350971,-0.00024173197484019226,0.0014383826347447142
24,5,paired_difference,all_minus_exclude_first_row,catalog,rows,all,catalog,rows,exclude_first_row,20,0.01678541411408351,0.0008764274701816855,0.016408356830302128,0.017143922796298828
24,5,paired_difference,all_minus_exclude_first_column,catalog,rows,all,catalog,rows,exclude_first_column,20,0.010921522308610482,0.0012346728713355675,0.010399752424231384,0.011447475312450543
24,5,paired_difference,all_minus_interior,catalog,rows,all,catalog,rows,interior,20,0.026709912799241405,0.0012546493347482212,0.02617583631278453,0.027237004085832045
24,5,paired_difference,catalog_minus_permute_rows_fixed_anchor,catalog,columns,all,permute_rows_fixed_anchor,columns,all,20,0.06102881018690087,0.012510335244344549,0.05556435634348532,0.06626138027380073
24,5,paired_difference,catalog_minus_permute_columns_fixed_anchor,catalog,columns,all,permute_columns_fixed_anchor,columns,all,20,5.551115123125783e-18,5.666775776780769e-17,-1.6653345369377347e-17,2.7755575615628914e-17
24,5,paired_difference,catalog_minus_permute_both_fixed_anchor,catalog,columns,all,permute_both_fixed_anchor,columns,all,20,0.06102881018690089,0.01251033524434454,0.055492010684411314,0.06624515920236805
24,5,paired_difference,catalog_minus_permute_both_renormalized,catalog,columns,all,permute_both_renormalized,columns,all,20,0.061275569915035286,0.012492008888005633,0.05593855052805192,0.0664470908946664
24,5,paired_difference,fixed_both_minus_renormalized_both,permute_both_fixed_anchor,columns,all,permute_both_renormalized,columns,all,20,0.0002467597281344047,0.001607226240588129,-0.00042285848596940683,0.000930073921658455
24,5,paired_difference,all_minus_exclude_first_row,catalog,columns,all,catalog,columns,exclude_first_row,20,0.008705169014478537,0.0016464881770733991,0.007997352955372114,0.009387732302602026
24,5,paired_difference,all_minus_exclude_first_column,catalog,columns,all,catalog,columns,exclude_first_column,20,0.01810937481586093,0.000913182869715378,0.01773195165972431,0.018512388948618605
24,5,paired_difference,all_minus_interior,catalog,columns,all,catalog,columns,interior,20,0.025844681666453588,0.0010935936711804206,0.02537683511286568,0.02631389879097629
24,5,paired_difference,row_minus_column_traversal,catalog,rows,all,catalog,columns,all,20,0.010191637175150476,0.018662859537560594,0.0024040864833704827,0.018403676666014175
24,5,paired_difference,row_minus_column_traversal,permute_rows_fixed_anchor,rows,all,permute_rows_fixed_anchor,columns,all,20,0.07122044736205133,0.010674150669926467,0.06674188300873762,0.0758044303647148
