repetition,seed,order,presentation,block_size,context_length,train_matrices,test_matrices,target,stage,model,observations,log_loss,gain_over_fair,gain_over_constraint,rmse_count,mae_count
11,20260825,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,late,constraint_state,2522,0.0,2.677418864755756,0.0,0.0,0.0
11,20260825,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,late,state_plus_context,2522,0.0,2.677418864755756,0.0,0.0,0.0
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,all,fair_binomial,31428,1.0268847119404179,0.0,-0.15804043521299782,0.693888666488711,0.48148148148148145
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,all,serialized_context,31428,1.0181222663330227,0.008762445607395142,-0.14927798960560268,0.6882775479275172,0.5122427435985525
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,all,constraint_state,31428,0.86884427672742,0.15804043521299782,0.0,0.6200235223162774,0.4534261619265625
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,all,state_plus_context,31428,0.874293353238593,0.15259135870182483,-0.00544907651117299,0.6216210314417704,0.458249898226868
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,early,fair_binomial,7857,1.0268847119407831,0.0,-0.011552192889439539,0.693888666488711,0.48148148148148145
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,early,serialized_context,7857,1.0187144972929263,0.008170214647856833,-0.003381978241582706,0.6886929009040985,0.5134194811902081
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,early,constraint_state,7857,1.0153325190513436,0.011552192889439539,0.0,0.6863807932487805,0.5092602234641108
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,early,state_plus_context,7857,1.0186960636623001,0.00818864827848298,-0.003363544610956559,0.6873917828870418,0.5140731663348157
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,middle,fair_binomial,13095,1.0268847119408357,0.0,-0.04468559550402729,0.693888666488711,0.48148148148148145
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,middle,serialized_context,13095,1.0178703822331687,0.009014329707667024,-0.03567126579636026,0.6881296262741062,0.5115957734664061
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,middle,constraint_state,13095,0.9821991164368085,0.04468559550402729,0.0,0.6642239198025444,0.515083607580746
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,middle,state_plus_context,13095,0.9907866150212052,0.03609809691963051,-0.00858749858439678,0.6667738661623598,0.520128911737921
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,late,fair_binomial,10476,1.026884711940816,0.0,-0.40960016659310816,0.693888666488711,0.48148148148148145
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,late,serialized_context,10476,1.017992948237528,0.008891763703287925,-0.40070840288982024,0.6881508097295818,0.5121689030699463
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,late,constraint_state,10476,0.6172845453477078,0.40960016659310816,0.0,0.4984544012479536,0.3344788087056149
11,20260825,28,permute_both_renormalized,2,4,390,97,row_plus_count,late,state_plus_context,10476,0.6203747431925203,0.4065099687482957,-0.003090197844812459,0.49912251708408045,0.3390336802570812
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,all,fair_binomial,30264,1.117065405678177,0.0,-0.37068165587954793,0.7820388232823251,0.6115847211208036
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,all,serialized_context,30264,1.0328682725639984,0.08419713311417865,-0.2864845227653693,0.739943876104157,0.6432354929888036
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,all,constraint_state,30264,0.7463837497986291,0.37068165587954793,0.0,0.5659059250154537,0.44456383512440634
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,all,state_plus_context,30264,0.7514904657970507,0.3655749398811263,-0.005106715998421607,0.5677707051518563,0.446077077052942
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,early,fair_binomial,7566,1.034132351858521,0.0,-0.03810574022879065,0.7013826456713596,0.49193761564895583
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,early,serialized_context,7566,1.0316059979722847,0.0025263538862363433,-0.03557938634255431,0.6884808811793103,0.5853107105249645
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,early,constraint_state,7566,0.9960266116297304,0.03810574022879065,0.0,0.6750331167026921,0.5478584416728642
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,early,state_plus_context,7566,0.9980561136816719,0.03607623817684913,-0.002029502051941523,0.6758995406646626,0.5511441531314251
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,middle,fair_binomial,12610,1.0708876583402958,0.0,-0.17097713256415292,0.7382169830317363,0.5449643140364789
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,middle,serialized_context,12610,1.0049536939242076,0.06593396441608812,-0.1050431681480648,0.6807916770405676,0.5797999314864972
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,middle,constraint_state,12610,0.8999105257761428,0.17097713256415292,0.0,0.6210151602353587,0.5456000213989881
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,middle,state_plus_context,12610,0.9086227418785106,0.1622649164617852,-0.00871221610236772,0.6238245247675283,0.54653010844422
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,late,fair_binomial,10088,1.2369873802163578,0.0,-0.8697442467628806,0.8857739887127501,0.7845955590800952
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,late,serialized_context,10088,1.0687082018079714,0.16827917840838635,-0.7014650683544943,0.8412489180559977,0.765973531714531
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,late,constraint_state,10088,0.3672431334534771,0.8697442467628806,0.0,0.37002902570753,0.24079764736981168
11,20260825,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,late,state_plus_context,10088,0.37015088478181774,0.86683649543454,-0.0029077513283406464,0.3715027347895008,0.24171048075497964
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,all,fair_binomial,15714,1.3579363385958634,0.0,-0.3160808704266209,0.9428090415820634,0.6923762250222731
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,all,serialized_context,15714,1.3373293455313253,0.02060699306453806,-0.29547387736208286,0.9268777517063647,0.7279237870257903
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,all,constraint_state,15714,1.0418554681692425,0.3160808704266209,0.0,0.783313632533983,0.5608714097832058
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,all,state_plus_context,15714,1.052909862165993,0.30502647642987046,-0.011054393996750456,0.7868005898649684,0.5688744971945751
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,early,fair_binomial,5238,1.3577525353867372,0.0,-0.028629487812963816,0.9428090415820634,0.6945399007254678
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,early,serialized_context,5238,1.3388450646229275,0.01890747076380972,-0.009722017049154097,0.9286217633752694,0.7328563895119042
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,early,constraint_state,5238,1.3291230475737734,0.028629487812963816,0.0,0.9202790773710479,0.7218149420898508
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,early,state_plus_context,5238,1.3395636538159865,0.018188881570750715,-0.010440606242213102,0.9242114517118666,0.7312060844755691
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,middle,fair_binomial,5238,1.3579795864095658,0.0,-0.1004127902806351,0.9428090415820634,0.6918671248568156
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,middle,serialized_context,5238,1.3368778053688617,0.02110178104070415,-0.07931100923993095,0.9261544551124062,0.7259373805148379
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,middle,constraint_state,5238,1.2575667961289307,0.1004127902806351,0.0,0.8570693678078657,0.6813032964235741
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,middle,state_plus_context,5238,1.274882113112256,0.08309747329730977,-0.017315316983325335,0.8614783260096371,0.6896974256421375
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,late,fair_binomial,5238,1.358076893990779,0.0,-0.8192003331859019,0.9428090415820634,0.6907216494845361
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,late,serialized_context,5238,1.3362651666022491,0.021811727388529878,-0.797388605797372,0.9258545488823402,0.7249775910506914
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,late,constraint_state,5238,0.5388765608048771,0.8192003331859019,0.0,0.5091750772173156,0.27949599083619703
11,20260825,28,permute_both_renormalized,4,4,390,97,row_plus_count,late,state_plus_context,5238,0.5442838195696655,0.8137930744211135,-0.005407258764788425,0.5107384761067766,0.2857199814660124
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,all,fair_binomial,15132,1.6580200410977177,0.0,-0.6842073400053519,1.2476252885752885,1.014406555643669
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,all,serialized_context,15132,1.4654687861288298,0.19255125496888792,-0.49165608503646396,1.1403537415800857,0.958893395874721
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,all,constraint_state,15132,0.9738127010923658,0.6842073400053519,0.0,0.7404258769049857,0.5417096219931221
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,all,state_plus_context,15132,0.9830287062863787,0.674991334811339,-0.009216005194012888,0.7422468946434518,0.5461709462693262
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,early,fair_binomial,5044,1.3967080968497523,0.0,-0.08335876433875344,0.9884343069037187,0.7446471054718478
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,early,serialized_context,5044,1.3944364365948811,0.002271660254871133,-0.08108710408388231,0.9454346537897744,0.791830129468993
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,early,constraint_state,5044,1.3133493325109988,0.08335876433875344,0.0,0.9092392480646482,0.7591329632566773
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,early,state_plus_context,5044,1.3186634316297374,0.07804466522001485,-0.005314099118738591,0.911094811882495,0.7598976678866651
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,middle,fair_binomial,5044,1.511210280692565,0.0,-0.33882547139524477,1.1104721045591217,0.8754956383822363
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,middle,serialized_context,5044,1.3991991438206461,0.11201113687191877,-0.226814334523326,0.9520918103806486,0.7983989945374813
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,middle,constraint_state,5044,1.1723848092973201,0.33882547139524477,0.0,0.7958018384806461,0.6326493523658481
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,middle,state_plus_context,5044,1.1892322630083738,0.3219780176841911,-0.016847453711053673,0.7975820642175978,0.6388816988532011
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,late,fair_binomial,5044,2.0661417457503197,0.0,-1.6304377842816287,1.568297136390141,1.4230769230769231
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,late,serialized_context,5044,1.6027707779710167,0.463370967779303,-1.167066816502326,1.4494462624833029,1.2864510636176738
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,late,constraint_state,5044,0.43570396146869095,1.6304377842816287,0.0,0.42973813098357116,0.23334655035685964
11,20260825,28,permute_both_renormalized,4,4,390,97,pressured_pair_agreement_count,late,state_plus_context,5044,0.44119042422101934,1.6249513215293003,-0.0054864627523283915,0.4319264433010954,0.23973347206812198
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,all,fair_binomial,7857,1.63797733804782,0.0,-0.6321617408531714,1.2171612389003692,0.9201985490645285
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,all,serialized_context,7857,1.5764957903700956,0.0614815476777244,-0.570680193175447,1.1693176806006036,0.9375473673120271
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,all,constraint_state,7857,1.0058155971946485,0.6321617408531714,0.0,0.8981004187394155,0.5772771626150777
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,all,state_plus_context,7857,1.017114808261741,0.620862529786079,-0.011299211067092418,0.899323852143884,0.5824597820530245
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,early,fair_binomial,2619,1.6371648975731883,0.0,-0.05725897562604376,1.2171612389003692,0.9263077510500191
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,early,serialized_context,2619,1.5812295616519543,0.05593533592123401,-0.0013236397048097537,1.1787782766301442,0.9512185237132533
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,early,constraint_state,2619,1.5799059219471445,0.05725897562604376,0.0,1.175889471584266,0.9357261041109838
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,early,state_plus_context,2619,1.5822004026441159,0.054964494929072405,-0.002294480696971357,1.1759826963426407,0.9407229621410933
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,middle,fair_binomial,2619,1.6383664501982425,0.0,-0.20082558056136768,1.2171612389003692,0.9171439480717831
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,middle,serialized_context,2619,1.5735164516377729,0.06484999856046958,-0.1359755820008981,1.1651374481815602,0.9285599148585961
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,middle,constraint_state,2619,1.4375408696368748,0.20082558056136768,0.0,1.0183501544346312,0.7961053837342497
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,middle,state_plus_context,2619,1.4691440221410441,0.16922242805719834,-0.03160315250416934,1.0214768088446409,0.8066563840179822
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,late,fair_binomial,2619,1.6384006663718558,0.0,-1.6384006663718558,1.2171612389003692,0.9171439480717831
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,late,serialized_context,2619,1.5747413578205305,0.06365930855132529,-1.5747413578205305,1.1639793880844078,0.9328636633642365
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,late,constraint_state,2619,0.0,1.6384006663718558,0.0,0.0,0.0
11,20260825,28,permute_both_renormalized,8,4,390,97,row_plus_count,late,state_plus_context,2619,0.0,1.6384006663718558,0.0,0.0,0.0
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,all,fair_binomial,7566,2.0845826336044624,0.0,-1.103313078902426,1.8272614709489117,1.535289452815226
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,all,serialized_context,7566,1.756423058380159,0.3281595752243034,-0.7751535036781226,1.553978409988996,1.2510608420606495
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,all,constraint_state,7566,0.9812695547020364,1.103313078902426,0.0,0.8712221079308912,0.5665477134549317
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,all,state_plus_context,7566,0.9872327035024603,1.097349930102002,-0.005963148800423923,0.8723809841060045,0.5703856846730176
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,early,fair_binomial,2522,1.7000915263876029,0.0,-0.12281304145970329,1.3201002052658362,1.0130848532910388
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,early,serialized_context,2522,1.6690768646010439,0.031014661786558984,-0.0917983796731443,1.254808930795953,0.9699647590931617
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,early,constraint_state,2522,1.5772784849278996,0.12281304145970329,0.0,1.1727401295265267,0.9528152260111001
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,early,state_plus_context,2522,1.579451409450449,0.12064011693715382,-0.0021729245225494687,1.1729035275586646,0.9517314250545649
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,middle,fair_binomial,2522,1.916657912800041,0.0,-0.5501277336218318,1.6266271667872674,1.3413957176843774
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,middle,serialized_context,2522,1.7079045535309647,0.20875335926907623,-0.3413743743527555,1.2030479430712466,0.959654917170849
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,middle,constraint_state,2522,1.3665301791782092,0.5501277336218318,0.0,0.9496128014305416,0.7468279143536876
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,middle,state_plus_context,2522,1.3822467010569526,0.5344112117430884,-0.015716521878743395,0.9525980575928421,0.7594256289644874
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,late,fair_binomial,2522,2.6369984616250166,0.0,-2.6369984616250166,2.3723559930941787,2.2513877874702617
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,late,serialized_context,2522,1.8922877570083858,0.7447107046166308,-1.8922877570083858,2.0549152999582283,1.8235628499180063
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,late,constraint_state,2522,0.0,2.6369984616250166,0.0,0.0,0.0
11,20260825,28,permute_both_renormalized,8,4,390,97,pressured_pair_agreement_count,late,state_plus_context,2522,0.0,2.6369984616250166,0.0,0.0,0.0
12,20260826,24,catalog,2,4,48,12,row_plus_count,all,fair_binomial,2760,1.0246523538712056,0.0,-0.18193734050640997,0.6915640748081247,0.4782608695652174
12,20260826,24,catalog,2,4,48,12,row_plus_count,all,serialized_context,2760,0.7498334570021291,0.27481889686907646,0.09288155636266648,0.6762109282644567,0.4973529019173529
12,20260826,24,catalog,2,4,48,12,row_plus_count,all,constraint_state,2760,0.8427150133647956,0.18193734050640997,0.0,0.6073906448449246,0.3852823786519441
12,20260826,24,catalog,2,4,48,12,row_plus_count,all,state_plus_context,2760,0.5115340402730506,0.513118313598155,0.331180973091745,0.5500323911085249,0.3584187590549068
12,20260826,24,catalog,2,4,48,12,row_plus_count,early,fair_binomial,552,1.0246523538712233,0.0,-0.012550205879802823,0.6915640748081247,0.4782608695652174
12,20260826,24,catalog,2,4,48,12,row_plus_count,early,serialized_context,552,0.6525730087039214,0.3720793451673019,0.3595291392874991,0.6731126297862985,0.4909485480839824
12,20260826,24,catalog,2,4,48,12,row_plus_count,early,constraint_state,552,1.0121021479914205,0.012550205879802823,0.0,0.6831300510639732,0.46900161030595827
12,20260826,24,catalog,2,4,48,12,row_plus_count,early,state_plus_context,552,0.569851685630061,0.4548006682411624,0.44225046236135956,0.6633265075996159,0.4868141728551583
12,20260826,24,catalog,2,4,48,12,row_plus_count,middle,fair_binomial,1104,1.0246523538712036,0.0,-0.04081543243140051,0.6915640748081247,0.4782608695652174
12,20260826,24,catalog,2,4,48,12,row_plus_count,middle,serialized_context,1104,0.7933781323918098,0.2312742214793938,0.1904587890479933,0.6818558920097201,0.5026005153270473
12,20260826,24,catalog,2,4,48,12,row_plus_count,middle,constraint_state,1104,0.9838369214398031,0.04081543243140051,0.0,0.6625520019436234,0.4568150448585222
12,20260826,24,catalog,2,4,48,12,row_plus_count,middle,state_plus_context,1104,0.6203187184753972,0.40433363539580636,0.36351820296440585,0.5888544118300657,0.4028831934666038
12,20260826,24,catalog,2,4,48,12,row_plus_count,late,fair_binomial,1104,1.0246523538712036,0.0,-0.4077528158947462,0.6915640748081247,0.4782608695652174
12,20260826,24,catalog,2,4,48,12,row_plus_count,late,serialized_context,1104,0.7549190057615542,0.26973334810964933,-0.13801946778509688,0.6720753567148678,0.4953074654243413
12,20260826,24,catalog,2,4,48,12,row_plus_count,late,constraint_state,1104,0.6168995379764574,0.4077528158947462,0.0,0.5000000000000002,0.2718900966183575
12,20260826,24,catalog,2,4,48,12,row_plus_count,late,state_plus_context,1104,0.37359053939220416,0.6510618144789995,0.2433089985842532,0.4354176523724292,0.24975661774308386
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,all,fair_binomial,2640,1.274708167279692,0.0,-0.44664151742145075,0.9159777025207281,0.8390151515151515
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,all,serialized_context,2640,0.9016679585832512,0.37304020869644083,-0.07360130872500992,0.8594507499350809,0.7850260716459367
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,all,constraint_state,2640,0.8280666498582413,0.44664151742145075,0.0,0.6806986005653646,0.5099891774891784
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,all,state_plus_context,2640,0.5308193532822137,0.7438888139974783,0.29724729657602755,0.6237078516665698,0.4456326420200403
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,early,fair_binomial,528,1.2852103972882312,0.0,-0.03216646194482187,0.924211375534118,0.8541666666666666
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,early,serialized_context,528,0.8721752829961985,0.41303511429203266,0.3808686523472108,0.90310274633581,0.8323818141791843
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,early,constraint_state,528,1.2530439353434093,0.03216646194482187,0.0,0.8853735465171904,0.8092803030303031
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,early,state_plus_context,528,0.8112212411110928,0.4739891561771383,0.44182269423231646,0.8960317693898722,0.8334120893365925
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,middle,fair_binomial,1056,1.251078149760634,0.0,-0.15215292732630803,0.8971757032065918,0.8049242424242424
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,middle,serialized_context,1056,0.8825065908160056,0.36857155894462845,0.21641863161832042,0.8125568192880094,0.7358597884238808
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,middle,constraint_state,1056,1.098925222434326,0.15215292732630803,0.0,0.7816136101549375,0.6596320346320326
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,middle,state_plus_context,1056,0.6555479219291943,0.5955302278314397,0.4433773005051317,0.6630664152346235,0.5177006250975326
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,late,fair_binomial,1056,1.2930870697945684,0.0,-0.9483676352549967,0.9303388108803712,0.865530303030303
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,late,serialized_context,1056,0.9355756641440466,0.35751140565052186,-0.5908562296044748,0.882379232030553,0.8105144836013727
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,late,constraint_state,1056,0.34471943453957177,0.9483676352549967,0.0,0.39435195956590385,0.21070075757575754
12,20260826,24,catalog,2,4,48,12,pressured_pair_agreement_count,late,state_plus_context,1056,0.2658898407207975,1.027197229073771,0.07882959381877425,0.3625398925446065,0.1796749352842704
12,20260826,24,catalog,4,4,48,12,row_plus_count,all,fair_binomial,1380,1.3636939579258263,0.0,-0.3638746810128657,0.9325048082403138,0.5130434782608696
12,20260826,24,catalog,4,4,48,12,row_plus_count,all,serialized_context,1380,0.8827719301493847,0.48092202777644155,0.11704734676357587,0.89236785350073,0.5579282049961756
12,20260826,24,catalog,4,4,48,12,row_plus_count,all,constraint_state,1380,0.9998192769129606,0.3638746810128657,0.0,0.7529651530709309,0.38528985507246366
12,20260826,24,catalog,4,4,48,12,row_plus_count,all,state_plus_context,1380,0.5613859989761237,0.8023079589497025,0.43843327793683684,0.6744198428699153,0.3563187966364999
12,20260826,24,catalog,4,4,48,12,row_plus_count,early,fair_binomial,276,1.3654175713426,0.0,-0.025100411759606756,0.9325048082403138,0.4927536231884058
12,20260826,24,catalog,4,4,48,12,row_plus_count,early,serialized_context,276,0.8300563515109028,0.5353612198316972,0.5102608080720904,0.8960273795791119,0.5503986501266815
12,20260826,24,catalog,4,4,48,12,row_plus_count,early,constraint_state,276,1.3403171595829932,0.025100411759606756,0.0,0.9136643851522569,0.5188405797101453
12,20260826,24,catalog,4,4,48,12,row_plus_count,early,state_plus_context,276,0.8018549132166279,0.5635626581259721,0.5384622463663653,0.8826623402010131,0.5115604182339305
12,20260826,24,catalog,4,4,48,12,row_plus_count,middle,fair_binomial,552,1.3638786307919186,0.0,-0.08163086486283766,0.9325048082403138,0.5108695652173914
12,20260826,24,catalog,4,4,48,12,row_plus_count,middle,serialized_context,552,0.8942244605791113,0.4696541702128073,0.38802330534996965,0.899745956370748,0.5622333257834277
12,20260826,24,catalog,4,4,48,12,row_plus_count,middle,constraint_state,552,1.282247765929081,0.08163086486283766,0.0,0.8597269536210951,0.4791666666666668
12,20260826,24,catalog,4,4,48,12,row_plus_count,middle,state_plus_context,552,0.6838349146239552,0.6800437161679634,0.5984128513051258,0.740028886223095,0.43511786623763093
12,20260826,24,catalog,4,4,48,12,row_plus_count,late,fair_binomial,552,1.3626474783513722,0.0,-0.81550563178953,0.9325048082403138,0.5253623188405797
12,20260826,24,catalog,4,4,48,12,row_plus_count,late,serialized_context,552,0.8976771890388963,0.46497028931247597,-0.350535342477054,0.8830773728391732,0.5573878616436733
12,20260826,24,catalog,4,4,48,12,row_plus_count,late,constraint_state,552,0.5471418465618423,0.81550563178953,0.0,0.5107539184552492,0.2246376811594203
12,20260826,24,catalog,4,4,48,12,row_plus_count,late,state_plus_context,552,0.31870262620803674,1.0439448521433354,0.22843922035380554,0.44711984444054614,0.19989891623665587
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,all,fair_binomial,1320,1.9256604462802447,0.0,-0.7951394624636092,1.4587769887924278,1.1628787878787878
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,all,serialized_context,1320,1.3546970427022957,0.570963403577949,-0.22417605888566028,1.3576139010379242,1.1496464114979084
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,all,constraint_state,1320,1.1305209838166355,0.7951394624636092,0.0,0.9259845520160636,0.636868686868686
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,all,state_plus_context,1320,0.7637144277552346,1.1619460185250101,0.3668065560614009,0.9268992920655148,0.6314439481579314
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,early,fair_binomial,264,1.6944558151595155,0.0,0.01255433190867894,1.2673044646258476,0.8712121212121212
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,early,serialized_context,264,1.3642345004610181,0.33022131469849736,0.3427756466071763,1.2277654053741494,1.012287290356603
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,early,constraint_state,264,1.7070101470681944,-0.01255433190867894,0.0,1.2176106756988294,0.9583333333333343
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,early,state_plus_context,264,1.232297747566861,0.46215806759265443,0.47471239950133337,1.2255675071299639,0.9145361985452681
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,middle,fair_binomial,528,1.7654485270605593,0.0,-0.22864035604226762,1.3307266185559425,0.9867424242424242
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,middle,serialized_context,528,1.2926013795068254,0.4728471475537339,0.2442067915114663,1.2085069103849952,0.9844828259060352
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,middle,constraint_state,528,1.5368081710182917,0.22864035604226762,0.0,1.0822522772359935,0.8724747474747475
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,middle,state_plus_context,528,0.9251866554641133,0.840261871596446,0.6116215155541784,1.0817110211252314,0.872869449226074
12,20260826,24,catalog,4,4,48,12,pressured_pair_agreement_count,late,fair_binomial,528,2.2014746810604158,0.0,-1.7654854660712116,1.6571699131990423,1.4848484848484849
