repetition,seed,order,presentation,block_size,stage,test_matrices,policy,sampled_states,skipped_forced_states,states,mean_feasible_candidates,mean_percentile,mean_percentile_minus_random,mean_reciprocal_rank,top_decile_rate,expected_top1_rate
8,20260822,24,permute_both_renormalized,8,early,12,balance_random_pair,264,0,264,256.0,0.6409431226325758,0.1409431226325758,0.019214383127168073,0.15151515151515152,0.005581108706108702
8,20260822,24,permute_both_renormalized,8,early,12,balance_pressured_pair,264,0,264,256.0,0.6700328480113636,0.17003284801136365,0.022906626643263726,0.17803030303030304,0.0073487854737854744
8,20260822,24,permute_both_renormalized,8,early,12,all_pair_product,264,0,264,256.0,0.8677571614583334,0.36775716145833337,0.28344403764103027,0.6212121212121212,0.18326418951418952
8,20260822,24,permute_both_renormalized,8,early,12,minimum_max_pressure,264,0,264,256.0,0.7885298295454546,0.2885298295454546,0.11182281103052374,0.3409090909090909,0.08007293701163672
8,20260822,24,catalog,8,middle,12,random_order,264,41,223,60.0,0.5,0.0,0.12175089195545588,0.0,0.07279440536838216
8,20260822,24,catalog,8,middle,12,balance_only,264,41,223,60.0,0.6376766749110149,0.13767667491101487,0.2074426426533627,0.08968609865470852,0.13287769499418775
8,20260822,24,catalog,8,middle,12,balance_random_pair,264,41,223,60.0,0.7065597799601199,0.20655977996011987,0.2638696358895105,0.24663677130044842,0.17084743208628775
8,20260822,24,catalog,8,middle,12,balance_pressured_pair,264,41,223,60.0,0.6878496883573401,0.18784968835734006,0.2591148416820186,0.2600896860986547,0.15945199086588271
8,20260822,24,catalog,8,middle,12,all_pair_product,264,41,223,60.0,0.8436054163330754,0.3436054163330754,0.5381669426355272,0.695067264573991,0.45170296818278877
8,20260822,24,catalog,8,middle,12,minimum_max_pressure,264,41,223,60.0,0.6186544152563118,0.11865441525631182,0.2588828613068314,0.2556053811659193,0.19581425311300169
8,20260822,24,permute_both_fixed_anchor,8,middle,12,random_order,264,0,264,40.96969696969697,0.5,0.0,0.18593928528047887,0.0,0.11492675868242748
8,20260822,24,permute_both_fixed_anchor,8,middle,12,balance_only,264,0,264,40.96969696969697,0.622946557551437,0.12294655755143702,0.3145644855622608,0.1856060606060606,0.20026407468256904
8,20260822,24,permute_both_fixed_anchor,8,middle,12,balance_random_pair,264,0,264,40.96969696969697,0.6601499509857809,0.1601499509857809,0.3265384081940745,0.22727272727272727,0.20049463643110474
8,20260822,24,permute_both_fixed_anchor,8,middle,12,balance_pressured_pair,264,0,264,40.96969696969697,0.6548706972838743,0.15487069728387426,0.3429549037171814,0.2803030303030303,0.2196901471000519
8,20260822,24,permute_both_fixed_anchor,8,middle,12,all_pair_product,264,0,264,40.96969696969697,0.8572786267230952,0.3572786267230952,0.6376749648566093,0.7234848484848485,0.5581579878454879
8,20260822,24,permute_both_fixed_anchor,8,middle,12,minimum_max_pressure,264,0,264,40.96969696969697,0.608851386133221,0.10885138613322098,0.28554205607608446,0.19696969696969696,0.20349715501460616
8,20260822,24,permute_both_renormalized,8,middle,12,random_order,264,1,263,40.133079847908746,0.5,0.0,0.18694263442118714,0.0,0.11570794183171132
8,20260822,24,permute_both_renormalized,8,middle,12,balance_only,264,1,263,40.133079847908746,0.6318872481313381,0.13188724813133812,0.32997547238343444,0.23954372623574144,0.2188481717008981
8,20260822,24,permute_both_renormalized,8,middle,12,balance_random_pair,264,1,263,40.133079847908746,0.6881209099506247,0.1881209099506247,0.3768104681485752,0.3612167300380228,0.2605030006809466
8,20260822,24,permute_both_renormalized,8,middle,12,balance_pressured_pair,264,1,263,40.133079847908746,0.6465839287909837,0.1465839287909837,0.3480079268386982,0.311787072243346,0.23657840894488644
8,20260822,24,permute_both_renormalized,8,middle,12,all_pair_product,264,1,263,40.133079847908746,0.8538863305171899,0.3538863305171899,0.6506195509441998,0.7376425855513308,0.5771641318124208
8,20260822,24,permute_both_renormalized,8,middle,12,minimum_max_pressure,264,1,263,40.133079847908746,0.6041740637844148,0.10417406378441485,0.2892148990990483,0.19391634980988592,0.20440515033417825
8,20260822,28,catalog,2,early,97,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
8,20260822,28,catalog,2,early,97,balance_only,500,0,500,4.0,0.5145,0.014499999999999957,0.4835238095238083,0.0,0.251
8,20260822,28,catalog,2,early,97,balance_random_pair,500,0,500,4.0,0.518,0.018000000000000016,0.4991428571428569,0.08,0.2695
8,20260822,28,catalog,2,early,97,balance_pressured_pair,500,0,500,4.0,0.54575,0.04574999999999996,0.5335047619047611,0.142,0.289
8,20260822,28,catalog,2,early,97,all_pair_product,500,0,500,4.0,0.61975,0.11975000000000002,0.6518952380952375,0.426,0.4565
8,20260822,28,catalog,2,early,97,minimum_max_pressure,500,0,500,4.0,0.5505,0.05049999999999999,0.5021619047619046,0.084,0.3043333333333332
8,20260822,28,permute_both_fixed_anchor,2,early,97,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
8,20260822,28,permute_both_fixed_anchor,2,early,97,balance_only,500,0,500,4.0,0.5345,0.034499999999999975,0.5003809523809502,0.0,0.276
8,20260822,28,permute_both_fixed_anchor,2,early,97,balance_random_pair,500,0,500,4.0,0.54,0.040000000000000036,0.5132047619047615,0.088,0.2885
8,20260822,28,permute_both_fixed_anchor,2,early,97,balance_pressured_pair,500,0,500,4.0,0.57475,0.07474999999999998,0.5556857142857138,0.154,0.3245
8,20260822,28,permute_both_fixed_anchor,2,early,97,all_pair_product,500,0,500,4.0,0.67025,0.17025,0.7082380952380948,0.494,0.5415
8,20260822,28,permute_both_fixed_anchor,2,early,97,minimum_max_pressure,500,0,500,4.0,0.5755,0.07550000000000001,0.5411190476190474,0.158,0.35266666666666685
8,20260822,28,permute_both_renormalized,2,early,97,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
8,20260822,28,permute_both_renormalized,2,early,97,balance_only,500,0,500,4.0,0.526,0.026000000000000023,0.4917523809523795,0.002,0.261
8,20260822,28,permute_both_renormalized,2,early,97,balance_random_pair,500,0,500,4.0,0.5395,0.03949999999999998,0.5157285714285714,0.116,0.284
8,20260822,28,permute_both_renormalized,2,early,97,balance_pressured_pair,500,0,500,4.0,0.56975,0.06974999999999998,0.551052380952381,0.156,0.315
8,20260822,28,permute_both_renormalized,2,early,97,all_pair_product,500,0,500,4.0,0.65325,0.15325,0.6872571428571425,0.466,0.505
8,20260822,28,permute_both_renormalized,2,early,97,minimum_max_pressure,500,0,500,4.0,0.5675,0.0675,0.5248285714285716,0.126,0.32466666666666694
8,20260822,28,catalog,2,middle,97,random_order,500,10,490,3.9653061224489794,0.5,0.0,0.4034693877551055,0.0,0.252891156462585
8,20260822,28,catalog,2,middle,97,balance_only,500,10,490,3.9653061224489794,0.555612244897959,0.05561224489795902,0.5163070942662764,0.01020408163265306,0.29149659863945576
8,20260822,28,catalog,2,middle,97,balance_random_pair,500,10,490,3.9653061224489794,0.5852891156462586,0.08528911564625863,0.5748250728862968,0.18775510204081633,0.37312925170068023
8,20260822,28,catalog,2,middle,97,balance_pressured_pair,500,10,490,3.9653061224489794,0.6058673469387755,0.10586734693877553,0.6156559766763847,0.28775510204081634,0.41768707482993195
8,20260822,28,catalog,2,middle,97,all_pair_product,500,10,490,3.9653061224489794,0.7268707482993196,0.22687074829931964,0.778887269193391,0.6,0.636734693877551
8,20260822,28,catalog,2,middle,97,minimum_max_pressure,500,10,490,3.9653061224489794,0.6166666666666666,0.11666666666666659,0.6035471331389699,0.2571428571428571,0.43197278911564696
8,20260822,28,permute_both_fixed_anchor,2,middle,97,random_order,500,1,499,3.9779559118236474,0.5,0.0,0.4022044088176388,0.0,0.2518370073480294
8,20260822,28,permute_both_fixed_anchor,2,middle,97,balance_only,500,1,499,3.9779559118236474,0.5359886439545759,0.035988643954575905,0.5016270636511104,0.028056112224448898,0.2765531062124248
8,20260822,28,permute_both_fixed_anchor,2,middle,97,balance_random_pair,500,1,499,3.9779559118236474,0.5646292585170339,0.06462925851703394,0.545285809714667,0.15430861723446893,0.323313293253173
8,20260822,28,permute_both_fixed_anchor,2,middle,97,balance_pressured_pair,500,1,499,3.9779559118236474,0.6236639946559785,0.12366399465597855,0.6204599675541558,0.2865731462925852,0.4088176352705411
8,20260822,28,permute_both_fixed_anchor,2,middle,97,all_pair_product,500,1,499,3.9779559118236474,0.7426519706078824,0.24265197060788235,0.7992985971943886,0.6432865731462926,0.6663326653306614
8,20260822,28,permute_both_fixed_anchor,2,middle,97,minimum_max_pressure,500,1,499,3.9779559118236474,0.6526386105544421,0.15263861055444206,0.634836339345357,0.29458917835671344,0.4776219104876426
8,20260822,28,permute_both_renormalized,2,middle,97,random_order,500,0,500,3.99,0.5,0.0,0.40100000000000346,0.0,0.2508333333333333
8,20260822,28,permute_both_renormalized,2,middle,97,balance_only,500,0,500,3.99,0.5155833333333333,0.015583333333333282,0.48588571428571314,0.016,0.25666666666666665
8,20260822,28,permute_both_renormalized,2,middle,97,balance_random_pair,500,0,500,3.99,0.5589166666666666,0.05891666666666662,0.5368666666666669,0.138,0.3048333333333333
8,20260822,28,permute_both_renormalized,2,middle,97,balance_pressured_pair,500,0,500,3.99,0.5933333333333334,0.09333333333333338,0.585533333333334,0.228,0.3693333333333333
8,20260822,28,permute_both_renormalized,2,middle,97,all_pair_product,500,0,500,3.99,0.7460833333333333,0.24608333333333332,0.8027952380952381,0.644,0.674
8,20260822,28,permute_both_renormalized,2,middle,97,minimum_max_pressure,500,0,500,3.99,0.6410833333333333,0.14108333333333334,0.6178523809523806,0.252,0.4533333333333344
8,20260822,28,catalog,4,early,97,random_order,500,0,500,16.0,0.5,0.0,0.11764705882352902,0.0,0.0625
8,20260822,28,catalog,4,early,97,balance_only,500,0,500,16.0,0.5825625,0.08256249999999998,0.19203580961416988,0.0,0.08216666666666658
8,20260822,28,catalog,4,early,97,balance_random_pair,500,0,500,16.0,0.5713125,0.0713125,0.217047839536992,0.102,0.0953333333333334
8,20260822,28,catalog,4,early,97,balance_pressured_pair,500,0,500,16.0,0.592375,0.09237499999999998,0.2396838927089374,0.192,0.10533333333333343
8,20260822,28,catalog,4,early,97,all_pair_product,500,0,500,16.0,0.719125,0.21912500000000001,0.41423941005487275,0.366,0.23466666666666666
8,20260822,28,catalog,4,early,97,minimum_max_pressure,500,0,500,16.0,0.6125,0.11250000000000004,0.24332956420931748,0.118,0.13014082584082612
8,20260822,28,permute_both_fixed_anchor,4,early,97,random_order,500,0,500,16.0,0.5,0.0,0.11764705882352902,0.0,0.0625
8,20260822,28,permute_both_fixed_anchor,4,early,97,balance_only,500,0,500,16.0,0.535,0.03500000000000003,0.174554496866196,0.0,0.0695000000000001
8,20260822,28,permute_both_fixed_anchor,4,early,97,balance_random_pair,500,0,500,16.0,0.5634375,0.06343750000000004,0.20456833023219198,0.096,0.0866666666666667
8,20260822,28,permute_both_fixed_anchor,4,early,97,balance_pressured_pair,500,0,500,16.0,0.5623125,0.06231249999999999,0.20347262976875405,0.112,0.07616666666666666
8,20260822,28,permute_both_fixed_anchor,4,early,97,all_pair_product,500,0,500,16.0,0.7316875,0.23168750000000005,0.4462848725843004,0.41,0.278
8,20260822,28,permute_both_fixed_anchor,4,early,97,minimum_max_pressure,500,0,500,16.0,0.637,0.137,0.25632083575617365,0.136,0.1430667721167723
8,20260822,28,permute_both_renormalized,4,early,97,random_order,500,0,500,16.0,0.5,0.0,0.11764705882352902,0.0,0.0625
8,20260822,28,permute_both_renormalized,4,early,97,balance_only,500,0,500,16.0,0.54825,0.048250000000000015,0.17781174938597238,0.0,0.0718333333333334
8,20260822,28,permute_both_renormalized,4,early,97,balance_random_pair,500,0,500,16.0,0.573,0.07299999999999995,0.206010229795835,0.084,0.08316666666666671
8,20260822,28,permute_both_renormalized,4,early,97,balance_pressured_pair,500,0,500,16.0,0.588625,0.08862499999999995,0.22064911011178867,0.142,0.09033333333333338
8,20260822,28,permute_both_renormalized,4,early,97,all_pair_product,500,0,500,16.0,0.7464375,0.24643749999999998,0.44370181777259105,0.388,0.2715
8,20260822,28,permute_both_renormalized,4,early,97,minimum_max_pressure,500,0,500,16.0,0.6496875,0.14968749999999997,0.28175213167917307,0.182,0.16773871128871157
8,20260822,28,catalog,4,middle,97,random_order,500,10,490,14.965306122448979,0.5,0.0,0.12985898255406028,0.0,0.06986262886773092
8,20260822,28,catalog,4,middle,97,balance_only,500,10,490,14.965306122448979,0.5981246474613823,0.09812464746138228,0.21526613100971942,0.0163265306122449,0.09836734693877543
8,20260822,28,catalog,4,middle,97,balance_random_pair,500,10,490,14.965306122448979,0.6278426887738114,0.12784268877381144,0.2650360711384257,0.1836734693877551,0.12690166975881279
8,20260822,28,catalog,4,middle,97,balance_pressured_pair,500,10,490,14.965306122448979,0.6569008712376061,0.1569008712376061,0.30671122833587977,0.22244897959183674,0.15697278911564624
8,20260822,28,catalog,4,middle,97,all_pair_product,500,10,490,14.965306122448979,0.8431422786397265,0.34314227863972646,0.6186927993764412,0.6020408163265306,0.4596938775510204
8,20260822,28,catalog,4,middle,97,minimum_max_pressure,500,10,490,14.965306122448979,0.6920214734245341,0.19202147342453413,0.3390295243694238,0.2530612244897959,0.21746790058014548
8,20260822,28,permute_both_fixed_anchor,4,middle,97,random_order,500,0,500,15.428,0.5,0.0,0.12259393939393905,0.0,0.06534088411588411
8,20260822,28,permute_both_fixed_anchor,4,middle,97,balance_only,500,0,500,15.428,0.5687025016650018,0.0687025016650018,0.20151886753076145,0.01,0.08589999999999995
8,20260822,28,permute_both_fixed_anchor,4,middle,97,balance_random_pair,500,0,500,15.428,0.5985205461205465,0.0985205461205465,0.23295784522948662,0.156,0.10067878787878798
8,20260822,28,permute_both_fixed_anchor,4,middle,97,balance_pressured_pair,500,0,500,15.428,0.6690643439893438,0.16906434398934378,0.2925100119133483,0.262,0.1406666666666667
8,20260822,28,permute_both_fixed_anchor,4,middle,97,all_pair_product,500,0,500,15.428,0.8580762529137517,0.35807625291375167,0.6586620129668662,0.654,0.5198333333333334
8,20260822,28,permute_both_fixed_anchor,4,middle,97,minimum_max_pressure,500,0,500,15.428,0.7650343739593732,0.26503437395937324,0.40309918633230796,0.314,0.28272229437229435
8,20260822,28,permute_both_renormalized,4,middle,97,random_order,500,0,500,15.364,0.5,0.0,0.12345702826585149,0.0,0.06586776556776558
8,20260822,28,permute_both_renormalized,4,middle,97,balance_only,500,0,500,15.364,0.5818181568431573,0.0818181568431573,0.20592381629106857,0.014,0.08956666666666654
8,20260822,28,permute_both_renormalized,4,middle,97,balance_random_pair,500,0,500,15.364,0.6121697052947052,0.11216970529470516,0.24319029001916562,0.16,0.10873181818181821
8,20260822,28,permute_both_renormalized,4,middle,97,balance_pressured_pair,500,0,500,15.364,0.6735607267732269,0.17356072677322687,0.29141600057785044,0.26,0.13873333333333332
8,20260822,28,permute_both_renormalized,4,middle,97,all_pair_product,500,0,500,15.364,0.8450344613719598,0.3450344613719598,0.6385661627700673,0.658,0.4898333333333333
8,20260822,28,permute_both_renormalized,4,middle,97,minimum_max_pressure,500,0,500,15.364,0.7521190143190138,0.25211901431901385,0.3975411442220961,0.294,0.2823787878787881
8,20260822,28,catalog,8,early,97,random_order,500,0,500,256.0,0.5,0.0,0.007782101167315149,0.0,0.00390625
8,20260822,28,catalog,8,early,97,balance_only,500,0,500,256.0,0.6333671875,0.13336718749999998,0.016487982216284364,0.0,0.0059571428571428406
8,20260822,28,catalog,8,early,97,balance_random_pair,500,0,500,256.0,0.62703515625,0.12703515624999995,0.020625704015036717,0.168,0.006838888888888877
8,20260822,28,catalog,8,early,97,balance_pressured_pair,500,0,500,256.0,0.64877734375,0.14877734374999996,0.02353833011367332,0.18,0.007996825396825382
8,20260822,28,catalog,8,early,97,all_pair_product,500,0,500,256.0,0.83378125,0.33378125000000003,0.15208887698711948,0.536,0.08594871794871796
8,20260822,28,catalog,8,early,97,minimum_max_pressure,500,0,500,256.0,0.68764453125,0.18764453125000002,0.06968556006194165,0.226,0.04767989401448938
8,20260822,28,permute_both_fixed_anchor,8,early,97,random_order,500,0,500,256.0,0.5,0.0,0.007782101167315149,0.0,0.00390625
8,20260822,28,permute_both_fixed_anchor,8,early,97,balance_only,500,0,500,256.0,0.558703125,0.05870312499999997,0.013811106122935818,0.0,0.004385714285714275
8,20260822,28,permute_both_fixed_anchor,8,early,97,balance_random_pair,500,0,500,256.0,0.59826171875,0.09826171875,0.018261646020042266,0.144,0.00544523809523809
8,20260822,28,permute_both_fixed_anchor,8,early,97,balance_pressured_pair,500,0,500,256.0,0.6333984375,0.13339843750000002,0.0211758653204489,0.178,0.006318253968253961
8,20260822,28,permute_both_fixed_anchor,8,early,97,all_pair_product,500,0,500,256.0,0.859546875,0.35954687500000004,0.2541279626553881,0.618,0.16058333333333336
8,20260822,28,permute_both_fixed_anchor,8,early,97,minimum_max_pressure,500,0,500,256.0,0.74007421875,0.24007421875,0.07251314077783043,0.21,0.047871168175120125
8,20260822,28,permute_both_renormalized,8,early,97,random_order,500,0,500,256.0,0.5,0.0,0.007782101167315149,0.0,0.00390625
8,20260822,28,permute_both_renormalized,8,early,97,balance_only,500,0,500,256.0,0.571984375,0.07198437499999999,0.01477195366020362,0.0,0.005064285714285701
8,20260822,28,permute_both_renormalized,8,early,97,balance_random_pair,500,0,500,256.0,0.6018125,0.10181249999999997,0.018922953440422687,0.162,0.006004761904761893
8,20260822,28,permute_both_renormalized,8,early,97,balance_pressured_pair,500,0,500,256.0,0.62928125,0.12928125000000001,0.022035164366764073,0.194,0.006927777777777769
8,20260822,28,permute_both_renormalized,8,early,97,all_pair_product,500,0,500,256.0,0.8538984375,0.35389843750000005,0.2706642319360334,0.618,0.17765940170940173
8,20260822,28,permute_both_renormalized,8,early,97,minimum_max_pressure,500,0,500,256.0,0.73661328125,0.23661328125000003,0.07994437986090909,0.242,0.05435661860819458
8,20260822,28,catalog,8,middle,97,random_order,500,0,500,190.252,0.5,0.0,0.011393219568051803,0.0,0.0057335368179577
8,20260822,28,catalog,8,middle,97,balance_only,500,0,500,190.252,0.6344330641352464,0.13443306413524636,0.021293816612112673,0.006,0.008350987294819269
8,20260822,28,catalog,8,middle,97,balance_random_pair,500,0,500,190.252,0.6952096178693918,0.19520961786939184,0.036217600994267324,0.252,0.013382248049107582
8,20260822,28,catalog,8,middle,97,balance_pressured_pair,500,0,500,190.252,0.7107218492325026,0.2107218492325026,0.0407563465493072,0.306,0.014789274865441208
8,20260822,28,catalog,8,middle,97,all_pair_product,500,0,500,190.252,0.9263864365279072,0.4263864365279072,0.47028070128183713,0.782,0.3746190476190476
8,20260822,28,catalog,8,middle,97,minimum_max_pressure,500,0,500,190.252,0.8332520800473296,0.33325208004732965,0.13301335066650974,0.442,0.08842879080626465
8,20260822,28,permute_both_fixed_anchor,8,middle,97,random_order,500,0,500,194.908,0.5,0.0,0.010665204977277966,0.0,0.005362695776147654
8,20260822,28,permute_both_fixed_anchor,8,middle,97,balance_only,500,0,500,194.908,0.6307729655741994,0.13077296557419937,0.019973959979017665,0.008,0.007746465904078792
8,20260822,28,permute_both_fixed_anchor,8,middle,97,balance_random_pair,500,0,500,194.908,0.7005502789172358,0.20055027891723576,0.031243187452613518,0.18,0.010489232925627317
8,20260822,28,permute_both_fixed_anchor,8,middle,97,balance_pressured_pair,500,0,500,194.908,0.7450914014779624,0.24509140147796238,0.03876176715786641,0.284,0.01399443060480288
8,20260822,28,permute_both_fixed_anchor,8,middle,97,all_pair_product,500,0,500,194.908,0.9313679542728251,0.43136795427282515,0.5081435473998862,0.784,0.42406875901875907
8,20260822,28,permute_both_fixed_anchor,8,middle,97,minimum_max_pressure,500,0,500,194.908,0.8667932789312037,0.3667932789312037,0.19482342566330665,0.5,0.15280947659894858
8,20260822,28,permute_both_renormalized,8,middle,97,random_order,500,0,500,193.76,0.5,0.0,0.010713657818846187,0.0,0.005387053495718753
8,20260822,28,permute_both_renormalized,8,middle,97,balance_only,500,0,500,193.76,0.6195599734210852,0.11955997342108515,0.02043271929712196,0.022,0.008045373904461589
8,20260822,28,permute_both_renormalized,8,middle,97,balance_random_pair,500,0,500,193.76,0.6833202788222397,0.18332027882223967,0.03219430524349916,0.196,0.011485656574561725
8,20260822,28,permute_both_renormalized,8,middle,97,balance_pressured_pair,500,0,500,193.76,0.7223858986883619,0.2223858986883619,0.03893045188870672,0.27,0.014196149426869014
8,20260822,28,permute_both_renormalized,8,middle,97,all_pair_product,500,0,500,193.76,0.9262279855698061,0.4262279855698061,0.5004828732121813,0.796,0.4116015466015467
8,20260822,28,permute_both_renormalized,8,middle,97,minimum_max_pressure,500,0,500,193.76,0.8666161094132542,0.3666161094132542,0.2144623043777406,0.57,0.16843939304350752
9,20260823,24,catalog,2,early,12,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
9,20260823,24,catalog,2,early,12,balance_only,500,0,500,4.0,0.539,0.039000000000000035,0.49873809523809365,0.0,0.268
9,20260823,24,catalog,2,early,12,balance_random_pair,500,0,500,4.0,0.5185,0.01849999999999996,0.5016333333333326,0.082,0.2825
9,20260823,24,catalog,2,early,12,balance_pressured_pair,500,0,500,4.0,0.47025,-0.02975,0.5122095238095239,0.228,0.304
9,20260823,24,catalog,2,early,12,all_pair_product,500,0,500,4.0,0.59275,0.09275,0.6063952380952378,0.326,0.386
9,20260823,24,catalog,2,early,12,minimum_max_pressure,500,0,500,4.0,0.44575,-0.05425000000000002,0.4946095238095234,0.242,0.30216666666666664
9,20260823,24,permute_both_fixed_anchor,2,early,12,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
9,20260823,24,permute_both_fixed_anchor,2,early,12,balance_only,500,0,500,4.0,0.5195,0.019499999999999962,0.4886904761904746,0.0,0.26
9,20260823,24,permute_both_fixed_anchor,2,early,12,balance_random_pair,500,0,500,4.0,0.55825,0.058250000000000024,0.5296238095238089,0.108,0.31
9,20260823,24,permute_both_fixed_anchor,2,early,12,balance_pressured_pair,500,0,500,4.0,0.56725,0.06725000000000003,0.5501095238095234,0.158,0.321
9,20260823,24,permute_both_fixed_anchor,2,early,12,all_pair_product,500,0,500,4.0,0.6625,0.16249999999999998,0.6903380952380948,0.456,0.5095
9,20260823,24,permute_both_fixed_anchor,2,early,12,minimum_max_pressure,500,0,500,4.0,0.59175,0.09175,0.5526285714285708,0.15,0.37083333333333385
9,20260823,24,permute_both_renormalized,2,early,12,random_order,500,0,500,4.0,0.5,0.0,0.4000000000000035,0.0,0.25
9,20260823,24,permute_both_renormalized,2,early,12,balance_only,500,0,500,4.0,0.51975,0.019750000000000045,0.4893095238095223,0.0,0.261
9,20260823,24,permute_both_renormalized,2,early,12,balance_random_pair,500,0,500,4.0,0.5335,0.033499999999999974,0.5140857142857143,0.11,0.2905
9,20260823,24,permute_both_renormalized,2,early,12,balance_pressured_pair,500,0,500,4.0,0.567,0.06699999999999995,0.555885714285714,0.174,0.3305
9,20260823,24,permute_both_renormalized,2,early,12,all_pair_product,500,0,500,4.0,0.668,0.16800000000000004,0.6987619047619045,0.462,0.5233333333333333
9,20260823,24,permute_both_renormalized,2,early,12,minimum_max_pressure,500,0,500,4.0,0.5655,0.0655,0.5277428571428574,0.128,0.33416666666666694
9,20260823,24,catalog,2,middle,12,random_order,500,36,464,3.9892241379310347,0.5,0.0,0.40107758620689987,0.0,0.2508979885057471
9,20260823,24,catalog,2,middle,12,balance_only,500,36,464,3.9892241379310347,0.5580100574712643,0.05801005747126431,0.5120381773398999,0.0,0.2841235632183908
9,20260823,24,catalog,2,middle,12,balance_random_pair,500,36,464,3.9892241379310347,0.546246408045977,0.04624640804597702,0.5316194581280779,0.1271551724137931,0.3241738505747126
9,20260823,24,catalog,2,middle,12,balance_pressured_pair,500,36,464,3.9892241379310347,0.5370869252873564,0.037086925287356354,0.5739634646962236,0.2995689655172414,0.38326149425287354
9,20260823,24,catalog,2,middle,12,all_pair_product,500,36,464,3.9892241379310347,0.6323635057471265,0.13236350574712652,0.6576200738916257,0.40948275862068967,0.46551724137931033
9,20260823,24,catalog,2,middle,12,minimum_max_pressure,500,36,464,3.9892241379310347,0.5520833333333335,0.05208333333333348,0.6065630131362888,0.38362068965517243,0.45150862068965525
9,20260823,24,permute_both_fixed_anchor,2,middle,12,random_order,500,0,500,3.994,0.5,0.0,0.40060000000000356,0.0,0.2505
9,20260823,24,permute_both_fixed_anchor,2,middle,12,balance_only,500,0,500,3.994,0.52975,0.029750000000000054,0.4912619047619035,0.008,0.26066666666666655
9,20260823,24,permute_both_fixed_anchor,2,middle,12,balance_random_pair,500,0,500,3.994,0.575,0.07499999999999996,0.5447571428571423,0.134,0.3135
9,20260823,24,permute_both_fixed_anchor,2,middle,12,balance_pressured_pair,500,0,500,3.994,0.6095833333333334,0.10958333333333337,0.5924857142857141,0.228,0.3631666666666667
9,20260823,24,permute_both_fixed_anchor,2,middle,12,all_pair_product,500,0,500,3.994,0.73625,0.23624999999999996,0.7896714285714279,0.628,0.654
9,20260823,24,permute_both_fixed_anchor,2,middle,12,minimum_max_pressure,500,0,500,3.994,0.64675,0.14675000000000005,0.6228666666666663,0.272,0.45283333333333414
9,20260823,24,permute_both_renormalized,2,middle,12,random_order,500,0,500,3.996,0.5,0.0,0.4004000000000035,0.0,0.2503333333333333
9,20260823,24,permute_both_renormalized,2,middle,12,balance_only,500,0,500,3.996,0.52475,0.02475000000000005,0.491942857142856,0.02,0.2656666666666666
9,20260823,24,permute_both_renormalized,2,middle,12,balance_random_pair,500,0,500,3.996,0.5831666666666667,0.08316666666666672,0.5591999999999998,0.158,0.3403333333333333
9,20260823,24,permute_both_renormalized,2,middle,12,balance_pressured_pair,500,0,500,3.996,0.6243333333333334,0.1243333333333334,0.6092000000000001,0.246,0.3945
9,20260823,24,permute_both_renormalized,2,middle,12,all_pair_product,500,0,500,3.996,0.7366666666666667,0.2366666666666667,0.791319047619047,0.628,0.66
9,20260823,24,permute_both_renormalized,2,middle,12,minimum_max_pressure,500,0,500,3.996,0.6573333333333333,0.15733333333333333,0.6424047619047615,0.316,0.4831666666666674
9,20260823,24,catalog,4,early,12,random_order,264,0,264,16.0,0.5,0.0,0.11764705882352905,0.0,0.0625
9,20260823,24,catalog,4,early,12,balance_only,264,0,264,16.0,0.6221590909090909,0.12215909090909094,0.2119129540868152,0.0,0.10290404040404061
9,20260823,24,catalog,4,early,12,balance_random_pair,264,0,264,16.0,0.548532196969697,0.04853219696969702,0.21482434078437213,0.041666666666666664,0.10321969696969699
9,20260823,24,catalog,4,early,12,balance_pressured_pair,264,0,264,16.0,0.5359848484848485,0.03598484848484851,0.20895317294286123,0.05303030303030303,0.09280303030303029
9,20260823,24,catalog,4,early,12,all_pair_product,264,0,264,16.0,0.6435842803030303,0.14358428030303028,0.4013516934075242,0.3560606060606061,0.2610479797979798
9,20260823,24,catalog,4,early,12,minimum_max_pressure,264,0,264,16.0,0.4968039772727273,-0.003196022727272707,0.21131171293605483,0.0946969696969697,0.10416921041921035
9,20260823,24,permute_both_fixed_anchor,4,early,12,random_order,264,0,264,16.0,0.5,0.0,0.11764705882352905,0.0,0.0625
9,20260823,24,permute_both_fixed_anchor,4,early,12,balance_only,264,0,264,16.0,0.5282907196969697,0.028290719696969724,0.16930850590480528,0.0,0.06502525252525246
9,20260823,24,permute_both_fixed_anchor,4,early,12,balance_random_pair,264,0,264,16.0,0.5472301136363636,0.047230113636363646,0.1887244915843198,0.07196969696969698,0.0729166666666667
9,20260823,24,permute_both_fixed_anchor,4,early,12,balance_pressured_pair,264,0,264,16.0,0.5871212121212122,0.08712121212121215,0.21250166003532245,0.11363636363636363,0.08238636363636366
