order,context_length,statistic,variant,comparator,repetitions,mean,standard_deviation,ci95_lower,ci95_upper
16,7,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.020871808241510737,0.07101749291467425,-0.05099049664074047,0.009874176237060505
16,7,paired_gain_difference,hadamard,balanced_rows,20,0.36356982122050635,0.07807414270475199,0.33092018132700396,0.39719871383275257
16,7,paired_gain_difference,hadamard,iid_normalized,20,0.426908553023584,0.06982205846900019,0.39843285348228974,0.45763270212689494
16,8,paired_gain_difference,hadamard,permuted_hadamard,20,0.356249830221916,0.0812833095772569,0.32139900984294795,0.3899669015507185
16,8,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.015492561393123916,0.07058890642245107,-0.014849090321772264,0.04556962781559718
16,8,paired_gain_difference,hadamard,balanced_rows,20,0.3717423916150399,0.08204292644934205,0.3357327783592748,0.40559697572367437
16,8,paired_gain_difference,hadamard,iid_normalized,20,0.4181628539966451,0.06492189886767653,0.3899256366435916,0.44571902404981634
16,9,paired_gain_difference,hadamard,permuted_hadamard,20,0.4627269109244872,0.09429224522667562,0.42088662175532615,0.5009488347715463
16,9,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.007343458869078506,0.060575834066241334,-0.01848038047241479,0.033918063580577223
16,9,paired_gain_difference,hadamard,balanced_rows,20,0.47007036979356565,0.10699730881388134,0.4233257438728715,0.5127861136612752
16,9,paired_gain_difference,hadamard,iid_normalized,20,0.5080153187524759,0.09563778858401159,0.46582679715893793,0.5465605919653227
16,10,paired_gain_difference,hadamard,permuted_hadamard,20,0.43895453316846034,0.06406506754849735,0.4106820499076472,0.46571385159297757
16,10,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.007848028032963467,0.049365212866198764,-0.02824918811473007,0.013601713028085886
16,10,paired_gain_difference,hadamard,balanced_rows,20,0.43110650513549686,0.0664332382484289,0.4013506398342834,0.45844312013511584
16,10,paired_gain_difference,hadamard,iid_normalized,20,0.4442818662982626,0.04982398392403907,0.4227404183283523,0.46511511767615743
16,11,paired_gain_difference,hadamard,permuted_hadamard,20,0.44883555716618034,0.043996493955163224,0.4301704663512086,0.467687403629034
16,11,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.0007441564803141176,0.040784121069069174,-0.018657106592100157,0.015504786000573775
16,11,paired_gain_difference,hadamard,balanced_rows,20,0.4480914006858662,0.052293517987829226,0.4249344444063063,0.46926408588095697
16,11,paired_gain_difference,hadamard,iid_normalized,20,0.4506404853005108,0.057052024031926836,0.4256312380902003,0.47450220883636973
16,12,paired_gain_difference,hadamard,permuted_hadamard,20,0.4029880969486449,0.05245525857638973,0.38193034904037587,0.4262693778556355
16,12,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.00892791175109776,0.02424360340273819,-0.0014957312623349634,0.019337331507930294
16,12,paired_gain_difference,hadamard,balanced_rows,20,0.4119160086997426,0.052005916682986264,0.39002362268406604,0.43465099270110963
16,12,paired_gain_difference,hadamard,iid_normalized,20,0.4063823080269987,0.056672838561206,0.3827920024063808,0.43111675515389425
20,1,paired_gain_difference,hadamard,permuted_hadamard,20,0.0,0.0,0.0,0.0
20,1,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0006946634671601226,0.001797471115628313,4.304900730806299e-05,0.0015599524035286893
20,1,paired_gain_difference,hadamard,balanced_rows,20,0.0006946634671601226,0.001797471115628313,3.949775546816547e-05,0.0015386319302982195
20,1,paired_gain_difference,hadamard,iid_normalized,20,-0.0006738158794001581,0.004478891485152006,-0.002414211089439377,0.0013011431946822769
20,2,paired_gain_difference,hadamard,permuted_hadamard,20,0.0017045065465554454,0.0034679770165276518,0.00017082022467334421,0.0031330665408113465
20,2,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0022526694506423473,0.0071267625471618445,-0.0008105953625414888,0.005388024737976883
20,2,paired_gain_difference,hadamard,balanced_rows,20,0.0039571759971977925,0.005819678118723078,0.0015078827325102518,0.006551170416193685
20,2,paired_gain_difference,hadamard,iid_normalized,20,0.002540715290190271,0.005271688187202304,0.0002521863203338248,0.004813083340097396
20,3,paired_gain_difference,hadamard,permuted_hadamard,20,0.04185254857153951,0.011350484604464493,0.03697710732093204,0.04668515083812796
20,3,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.000640736510404305,0.00783699063258966,-0.002594166041689543,0.00405622107559715
20,3,paired_gain_difference,hadamard,balanced_rows,20,0.04249328508194382,0.011120672740404652,0.037618082722829765,0.047216127263108566
20,3,paired_gain_difference,hadamard,iid_normalized,20,0.04096546663191089,0.01405719458792249,0.03486046121009376,0.0470816299124397
20,4,paired_gain_difference,hadamard,permuted_hadamard,20,0.033824874274005504,0.014482479284932938,0.027702272902079828,0.03999712426802372
20,4,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.00023925708837098657,0.009903192371781347,-0.004520657424216097,0.003866770616297686
20,4,paired_gain_difference,hadamard,balanced_rows,20,0.03358561718563451,0.016527739427658217,0.02663435352374155,0.040656504411682136
20,4,paired_gain_difference,hadamard,iid_normalized,20,0.03929908024659785,0.018051949471563418,0.03142380941640686,0.04694564421953345
20,5,paired_gain_difference,hadamard,permuted_hadamard,20,0.06429796722713636,0.04303091203334639,0.04623425234774914,0.08267408621048414
20,5,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.009563942750192327,0.027531937362205394,-0.021593935369451752,0.0024111197792545335
20,5,paired_gain_difference,hadamard,balanced_rows,20,0.054734024476944046,0.04205579747279637,0.03686034231165568,0.07269429633768948
20,5,paired_gain_difference,hadamard,iid_normalized,20,0.07416575631215831,0.04025098669878438,0.0566394555446403,0.09083298989101359
20,6,paired_gain_difference,hadamard,permuted_hadamard,20,0.09808661464738064,0.056949152984523854,0.0736878729422708,0.12246892066614641
20,6,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.008350980416675308,0.041827954505180426,-0.026812746029950124,0.009279125017981503
20,6,paired_gain_difference,hadamard,balanced_rows,20,0.08973563423070532,0.05398405799353876,0.06661801017344585,0.11289775631502191
20,6,paired_gain_difference,hadamard,iid_normalized,20,0.11298898627793688,0.061971358721551385,0.08708532017491961,0.13968747186851904
20,7,paired_gain_difference,hadamard,permuted_hadamard,20,0.18899875046033784,0.07062903566418582,0.1588032961104825,0.21848394610483762
20,7,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.006914357106387959,0.06024247676593323,-0.03344921752146853,0.018173825786846797
20,7,paired_gain_difference,hadamard,balanced_rows,20,0.18208439335394985,0.06499879202639164,0.15471504233886582,0.20956451335035817
20,7,paired_gain_difference,hadamard,iid_normalized,20,0.2112316531206822,0.05160677452526092,0.18907239402590684,0.23271908825877877
20,8,paired_gain_difference,hadamard,permuted_hadamard,20,0.23166775341158172,0.07764615676909947,0.19914028892682992,0.26525982456555597
20,8,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.00204279828296462,0.0422291533670655,-0.01569125654850461,0.0201606202601036
20,8,paired_gain_difference,hadamard,balanced_rows,20,0.2337105516945464,0.07402296539395259,0.20170247194676502,0.26505303411843173
20,8,paired_gain_difference,hadamard,iid_normalized,20,0.26112484642427425,0.05974544717237935,0.23559274599400865,0.2865594058826785
20,9,paired_gain_difference,hadamard,permuted_hadamard,20,0.21927170082780734,0.07014723745895857,0.18916893119824627,0.24950377828225867
20,9,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.011183980878248284,0.03730983517879287,-0.004260203392278094,0.02734116257408725
20,9,paired_gain_difference,hadamard,balanced_rows,20,0.2304556817060556,0.06711993643005987,0.2017579227547621,0.25809561573377754
20,9,paired_gain_difference,hadamard,iid_normalized,20,0.24532070860996252,0.06508591822312906,0.2177159643019654,0.2735167500409908
20,10,paired_gain_difference,hadamard,permuted_hadamard,20,0.21308748876964403,0.06894109853477544,0.18288324563983716,0.2422464185994908
20,10,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.014801630392554017,0.03316947580151772,0.00035017912621794527,0.028678664520316966
20,10,paired_gain_difference,hadamard,balanced_rows,20,0.22788911916219806,0.07138080539290104,0.19712583493565208,0.2580107542254497
20,10,paired_gain_difference,hadamard,iid_normalized,20,0.2251079118528095,0.06516327630716706,0.19815204943037873,0.25292059938114403
20,11,paired_gain_difference,hadamard,permuted_hadamard,20,0.22329327522924144,0.06866697543772946,0.19356152434897367,0.25164899009087893
20,11,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0038526985254104806,0.017474519487667088,-0.003947435340268483,0.011193186166749103
20,11,paired_gain_difference,hadamard,balanced_rows,20,0.22714597375465195,0.0668709268331763,0.19820261010938148,0.25496467333832434
20,11,paired_gain_difference,hadamard,iid_normalized,20,0.22831373203392805,0.07291976194974692,0.19706343133446672,0.2591962162796433
20,12,paired_gain_difference,hadamard,permuted_hadamard,20,0.21707338737087123,0.062087971457536625,0.19002610663345337,0.2431873278508693
20,12,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0031800475904560643,0.010049626114620921,-0.001054494150933851,0.0075859289171784205
20,12,paired_gain_difference,hadamard,balanced_rows,20,0.22025343496132727,0.0600168300297793,0.194960364077638,0.24555276071684884
20,12,paired_gain_difference,hadamard,iid_normalized,20,0.22133166140286673,0.0626151446828135,0.19455067558573758,0.2469001086377504
24,1,paired_gain_difference,hadamard,permuted_hadamard,20,0.0,0.0,0.0,0.0
24,1,paired_gain_difference,permuted_hadamard,balanced_rows,20,3.054582219551016e-05,5.345015278236178e-05,7.792679572232593e-06,5.324822330672135e-05
24,1,paired_gain_difference,hadamard,balanced_rows,20,3.054582219551016e-05,5.345015278236178e-05,8.21044386958861e-06,5.416799896889116e-05
24,1,paired_gain_difference,hadamard,iid_normalized,20,-0.0015702417512544365,0.0006336050472364586,-0.0018327242073151258,-0.0012897739757272769
24,2,paired_gain_difference,hadamard,permuted_hadamard,20,0.0007112692357668038,0.0008386135853613791,0.00034898958468179193,0.0010552089681491149
24,2,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.00011956798648607992,0.0008699116357228321,-0.0005088921129970397,0.00023737469839278275
24,2,paired_gain_difference,hadamard,balanced_rows,20,0.0005917012492807239,0.0006406694623999223,0.00031242290492641773,0.0008660023781004465
24,2,paired_gain_difference,hadamard,iid_normalized,20,-0.0011296833877496638,0.0008548073455646854,-0.0015030095661035174,-0.0007634952612732732
24,3,paired_gain_difference,hadamard,permuted_hadamard,20,0.03610392899731618,0.012295053020819022,0.030882588265735297,0.0411461160344156
24,3,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.0004157394999601105,0.001637969257513403,-0.0011051435700384217,0.00029607966385705384
24,3,paired_gain_difference,hadamard,balanced_rows,20,0.03568818949735607,0.012187992179741348,0.030406222695912543,0.04081474249203898
24,3,paired_gain_difference,hadamard,iid_normalized,20,0.03506197818982187,0.012297717574811191,0.029725542862037754,0.04010801113206362
24,4,paired_gain_difference,hadamard,permuted_hadamard,20,0.04048522274720366,0.00844858073263043,0.0367812597170411,0.043983339412183145
24,4,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.0002287909572058988,0.0021412119569765393,-0.0011225428195349712,0.0006804791853742899
24,4,paired_gain_difference,hadamard,balanced_rows,20,0.04025643178999776,0.008150506439209648,0.03660778484350064,0.043574830182460694
24,4,paired_gain_difference,hadamard,iid_normalized,20,0.042938507724788876,0.008264480236863478,0.039215015583342165,0.04634984871557177
24,5,paired_gain_difference,hadamard,permuted_hadamard,20,0.07201481062229557,0.01102708850990277,0.0674204576725488,0.07682148236345901
24,5,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.0003760321801463018,0.0029614203576585874,-0.001636578682798358,0.0009187209808665494
24,5,paired_gain_difference,hadamard,balanced_rows,20,0.07163877844214928,0.010684277471930043,0.06709650803753787,0.0763462474168902
24,5,paired_gain_difference,hadamard,iid_normalized,20,0.07910864682996202,0.011307165035898434,0.07429867418327579,0.08398405637008795
24,6,paired_gain_difference,hadamard,permuted_hadamard,20,0.06501995235303129,0.011819848904112473,0.05990128067942078,0.06983995313649236
24,6,paired_gain_difference,permuted_hadamard,balanced_rows,20,-3.344239852703934e-06,0.0035607583252917564,-0.0015308735891662612,0.0015306216786000202
24,6,paired_gain_difference,hadamard,balanced_rows,20,0.06501660811317858,0.012052200695326601,0.05979936845165279,0.07015557251204504
24,6,paired_gain_difference,hadamard,iid_normalized,20,0.07628765476242864,0.012379601453159491,0.07089954536718322,0.08139159557854289
24,7,paired_gain_difference,hadamard,permuted_hadamard,20,0.12016099539417838,0.019152130173210154,0.11198752548671796,0.12812045253097465
24,7,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0006525691569144509,0.0031989646188809594,-0.0006776010559292764,0.0020086288588531207
24,7,paired_gain_difference,hadamard,balanced_rows,20,0.1208135645510928,0.019380442995264487,0.11278280765763951,0.12903614013174747
24,7,paired_gain_difference,hadamard,iid_normalized,20,0.13513242164699565,0.019910169436142808,0.12660789643644974,0.14352855168836579
24,8,paired_gain_difference,hadamard,permuted_hadamard,20,0.13228211522589456,0.019499277739609806,0.12394164503572665,0.14076912193011715
24,8,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0008704898608824952,0.004093685438992846,-0.0008256144813053506,0.002682189989762841
24,8,paired_gain_difference,hadamard,balanced_rows,20,0.1331526050867771,0.019127814905138193,0.12484224687600948,0.14114669823335
24,8,paired_gain_difference,hadamard,iid_normalized,20,0.14876685680805415,0.020119915413115353,0.14003732051782025,0.1571218918412993
24,9,paired_gain_difference,hadamard,permuted_hadamard,20,0.17301088292512018,0.026159964255428058,0.16193998478715482,0.18425495866441277
24,9,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.0005938954122215567,0.005154603949488974,-0.002729835232869937,0.0016022797154744094
24,9,paired_gain_difference,hadamard,balanced_rows,20,0.17241698751289863,0.026472583248456524,0.161418774435089,0.18358733025246105
24,9,paired_gain_difference,hadamard,iid_normalized,20,0.19053676966273786,0.02665889300802835,0.17934857553993133,0.20186525086529356
24,10,paired_gain_difference,hadamard,permuted_hadamard,20,0.2048837385045001,0.028397029381331554,0.19294365391361545,0.21722461199236268
24,10,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.0014444256661974742,0.007061189392666988,-0.0044550554339561205,0.0017173002490664462
24,10,paired_gain_difference,hadamard,balanced_rows,20,0.20343931283830266,0.0273633679477104,0.1920079188181856,0.2150465691026385
24,10,paired_gain_difference,hadamard,iid_normalized,20,0.22445297099753753,0.026909973759776263,0.21304077770637747,0.23582791989536028
24,11,paired_gain_difference,hadamard,permuted_hadamard,20,0.28545899700871463,0.02972142852143168,0.273078519704558,0.29870226915170295
24,11,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.0026275807043177114,0.009184463758894644,-0.0062832794783183035,0.0016116005447461843
24,11,paired_gain_difference,hadamard,balanced_rows,20,0.28283141630439695,0.028508027417310372,0.2709725937930594,0.29521095829849997
24,11,paired_gain_difference,hadamard,iid_normalized,20,0.31281350596605173,0.02720694882899113,0.300978328281356,0.3242964665677765
24,12,paired_gain_difference,hadamard,permuted_hadamard,20,0.3223747143562883,0.02959881218158936,0.3098724859582618,0.3351521972623783
24,12,paired_gain_difference,permuted_hadamard,balanced_rows,20,-0.003449938941688818,0.012176018165545924,-0.008550185236492633,0.0018760587875587497
24,12,paired_gain_difference,hadamard,balanced_rows,20,0.31892477541459946,0.03131670084614444,0.3055353701555084,0.3325531558547609
24,12,paired_gain_difference,hadamard,iid_normalized,20,0.353958121775665,0.0269595939568226,0.3426601213170236,0.3655604243964154
28,1,paired_gain_difference,hadamard,permuted_hadamard,20,0.0,0.0,0.0,0.0
28,1,paired_gain_difference,permuted_hadamard,balanced_rows,20,2.5838505979813853e-06,7.636743430208654e-06,-5.263733048699312e-07,5.962601052406091e-06
28,1,paired_gain_difference,hadamard,balanced_rows,20,2.5838505979813853e-06,7.636743430208654e-06,-4.77237860559282e-07,5.9970373821223435e-06
28,1,paired_gain_difference,hadamard,iid_normalized,20,-0.0012222798434519343,0.00013647867650794514,-0.0012782766044381348,-0.001162009328143404
28,2,paired_gain_difference,hadamard,permuted_hadamard,20,0.0014292736179217392,0.00017775372200602206,0.0013491916122783288,0.0015039142523109873
28,2,paired_gain_difference,permuted_hadamard,balanced_rows,20,6.144740185514696e-05,0.0001471702117159875,-3.119892831987541e-06,0.00012443596027855537
28,2,paired_gain_difference,hadamard,balanced_rows,20,0.001490721019776886,0.00019854400376258753,0.0014054374202335026,0.0015732175340854404
28,2,paired_gain_difference,hadamard,iid_normalized,20,-6.992462754540907e-05,0.00024098136437404372,-0.00017376443764279117,3.346343769100646e-05
28,3,paired_gain_difference,hadamard,permuted_hadamard,20,0.011197662460470242,0.0006004115119653575,0.010935264266401528,0.011451013678988613
28,3,paired_gain_difference,permuted_hadamard,balanced_rows,20,9.226959026781834e-05,0.0003299206253605674,-4.7349938575474926e-05,0.00023150906215675936
28,3,paired_gain_difference,hadamard,balanced_rows,20,0.01128993205073806,0.0005376796090343795,0.011057451517786742,0.011518666499372705
28,3,paired_gain_difference,hadamard,iid_normalized,20,0.010240606692484588,0.0004898359485158491,0.01003062640130041,0.010448698658581038
28,4,paired_gain_difference,hadamard,permuted_hadamard,20,0.039086983850396155,0.0007828536189202968,0.038731613315336894,0.03939296706470242
28,4,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.00013400699721901054,0.0003736611296776804,-2.636171287591428e-05,0.0002974421735134858
28,4,paired_gain_difference,hadamard,balanced_rows,20,0.03922099084761517,0.0008638460305145975,0.038832076597007735,0.039568868614641664
28,4,paired_gain_difference,hadamard,iid_normalized,20,0.040113767918228724,0.0005915204761188797,0.03986667768627102,0.04036720801415329
28,5,paired_gain_difference,hadamard,permuted_hadamard,20,0.05343757485396818,0.0009383943867554244,0.05305135015839297,0.05384523193144035
28,5,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.00010300190968129397,0.0007289975738945225,-0.00020513180482906098,0.00040959794411652475
28,5,paired_gain_difference,hadamard,balanced_rows,20,0.0535405767636495,0.0009002845150339031,0.05314348170929354,0.0539129637675259
28,5,paired_gain_difference,hadamard,iid_normalized,20,0.05781834979945435,0.0008230897847248338,0.05746156669862024,0.058146438014201156
28,6,paired_gain_difference,hadamard,permuted_hadamard,20,0.062221100625203626,0.0009939209570008212,0.061801579258388896,0.06263743294387615
28,6,paired_gain_difference,permuted_hadamard,balanced_rows,20,4.9426345710346097e-05,0.0006974468374559949,-0.0002528254766205578,0.0003462232685482804
28,6,paired_gain_difference,hadamard,balanced_rows,20,0.062270526970913995,0.001243825842087103,0.06174796362456258,0.06279512628637607
28,6,paired_gain_difference,hadamard,iid_normalized,20,0.06979654153492476,0.0011310684890453071,0.06930558969995464,0.07026580735601935
28,7,paired_gain_difference,hadamard,permuted_hadamard,20,0.08496732155900735,0.001731980516796705,0.08423217151633684,0.08569198051740419
28,7,paired_gain_difference,permuted_hadamard,balanced_rows,20,-6.094106941935129e-05,0.0006075186839025964,-0.00031987452472595365,0.00019832310756281258
28,7,paired_gain_difference,hadamard,balanced_rows,20,0.08490638048958801,0.0017293497111739004,0.08414733588311381,0.08561487764179815
28,7,paired_gain_difference,hadamard,iid_normalized,20,0.09507856486796265,0.0018979972219028344,0.09425252899358655,0.09587500128710176
28,8,paired_gain_difference,hadamard,permuted_hadamard,20,0.10888135644674998,0.0019055720127107332,0.1080359370829898,0.10968278578007765
28,8,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0001407385710764042,0.000885058066601829,-0.0002350655026175718,0.0005182828591753679
28,8,paired_gain_difference,hadamard,balanced_rows,20,0.1090220950178264,0.0021355297621294396,0.10807119898984134,0.1098816136495103
28,8,paired_gain_difference,hadamard,iid_normalized,20,0.12031619265793166,0.0020450269857178374,0.11941364198811898,0.12119446904334581
28,9,paired_gain_difference,hadamard,permuted_hadamard,20,0.12337836469772553,0.0021381649534638354,0.1224570769845854,0.1242703298267031
28,9,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.00020906716290653438,0.0006934543553838993,-8.184590451891738e-05,0.0005058511092316591
28,9,paired_gain_difference,hadamard,balanced_rows,20,0.12358743186063206,0.002167937693476011,0.12266000970889912,0.12448594326737178
28,9,paired_gain_difference,hadamard,iid_normalized,20,0.1358082072015979,0.0022713144622703656,0.13481523436495077,0.1367339238014584
28,10,paired_gain_difference,hadamard,permuted_hadamard,20,0.15620463033034043,0.0032079424553267412,0.15481654511577359,0.1575671002565277
28,10,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0004070950495242309,0.0008384315810818709,3.9347414004522336e-05,0.0007701241264002123
28,10,paired_gain_difference,hadamard,balanced_rows,20,0.15661172537986467,0.0030294657733846014,0.1553055638226631,0.15793820257907223
28,10,paired_gain_difference,hadamard,iid_normalized,20,0.1696925217818647,0.0031195973340596528,0.16836537456657066,0.17105300035912635
28,11,paired_gain_difference,hadamard,permuted_hadamard,20,0.18509792444509862,0.003847268665896177,0.18351733639031192,0.1867933307241598
28,11,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0005277914489882684,0.0010857774579835554,6.0422916083832156e-05,0.0010025307087448275
28,11,paired_gain_difference,hadamard,balanced_rows,20,0.18562571589408688,0.003773501991499264,0.1840980920031942,0.18728006917204532
28,11,paired_gain_difference,hadamard,iid_normalized,20,0.19978613365722162,0.0039845055759615625,0.19816931226050244,0.20150574915569688
28,12,paired_gain_difference,hadamard,permuted_hadamard,20,0.21743626638421332,0.004958121621288697,0.2153983043512489,0.21958575181836623
28,12,paired_gain_difference,permuted_hadamard,balanced_rows,20,0.0005357068033266021,0.001514375878752157,-0.00012571929549651766,0.001191084794994575
28,12,paired_gain_difference,hadamard,balanced_rows,20,0.21797197318753994,0.004645648217805882,0.21606990506704365,0.22000916062390782
28,12,paired_gain_difference,hadamard,iid_normalized,20,0.23415169115389323,0.005024524505406737,0.2319914024838359,0.2363550280538134
