order,variant,configuration,train_matrices,test_matrices,context_length,alpha,reset_at_row_boundary,exclude_first_row,exclude_first_column,train_observations,test_observations,contexts_seen,test_unseen_context_rate,train_log_loss,test_log_loss,test_fair_log_loss,test_marginal_log_loss,train_accuracy,test_accuracy,train_mle_log_loss,train_epsilon_max,train_epsilon_avg,test_epsilon_max,test_epsilon_avg,fair_log_loss_constant
20,hadamard,reset_at_row_boundary,2,1,2,0.5,True,False,False,720,360,4,0.0,0.6891791392443191,0.6901669623534225,0.6931471805599453,0.6931471805599453,0.5444444444444444,0.5388888888888889,0.6891790154234698,0.04705882352941182,0.04444444444444447,0.041176470588235314,0.03888888888888888,0.6931471805599453
20,hadamard,reset_at_row_boundary,2,1,3,0.5,True,False,False,680,340,8,0.0,0.6468524169768507,0.6429381726967461,0.6931471805599453,0.6931471805599453,0.6352941176470588,0.6470588235294118,0.6468454093049028,0.22164948453608246,0.13529411764705881,0.23809523809523808,0.14705882352941177,0.6931471805599453
20,hadamard,reset_at_row_boundary,2,1,4,0.5,True,False,False,640,320,16,0.0,0.6424432738298386,0.64178851256165,0.6931471805599453,0.6931471805599453,0.6265625,0.634375,0.6423843338561916,0.3,0.1265625,0.35714285714285715,0.13750000000000004,0.6931471805599453
20,hadamard,reset_at_row_boundary,2,1,5,0.5,True,False,False,600,300,32,0.0,0.6042229925620805,0.6066462120151593,0.6931471805599453,0.6931471805599453,0.67,0.6566666666666666,0.6031456659696997,0.5,0.17,0.5,0.18333333333333332,0.6931471805599453
20,hadamard,reset_at_row_boundary,2,1,6,0.5,True,False,False,560,280,63,0.0,0.5418015215707058,0.579933674369411,0.6931471805599454,0.6931471805599454,0.7142857142857143,0.6785714285714286,0.5322348893438421,0.5,0.21428571428571427,0.5,0.23214285714285715,0.6931471805599453
20,hadamard,reset_at_row_boundary,2,1,7,0.5,True,False,False,520,260,113,0.007692307692307693,0.4633712595338756,0.5263662519718572,0.6931471805599453,0.6931471805599453,0.775,0.7230769230769231,0.4291222784683633,0.5,0.275,0.5,0.3038461538461538,0.6931471805599453
20,hadamard,reset_at_row_boundary,2,1,8,0.5,True,False,False,480,240,176,0.029166666666666667,0.3894342413067324,0.47579878160098804,0.6931471805599453,0.6931471805599453,0.8270833333333333,0.7583333333333333,0.30550691848989886,0.5,0.32708333333333334,0.5,0.37083333333333335,0.6931471805599453
20,permuted_hadamard,full_row_major,2,1,1,0.5,False,False,False,798,399,2,0.0,0.6920015253246258,0.6920015253246258,0.6931471805599453,0.6920129666118825,0.5238095238095238,0.5238095238095238,0.6920015179970403,0.02631578947368418,0.023809523809523767,0.02631578947368418,0.023809523809523767,0.6931471805599453
20,permuted_hadamard,full_row_major,2,1,2,0.5,False,False,False,796,398,4,0.0,0.6912825882714874,0.6902885385603804,0.6931471805599452,0.6921241318013573,0.5226130653266332,0.5226130653266332,0.6912825351756597,0.05555555555555558,0.022613065326633142,0.06666666666666665,0.035175879396984924,0.6931471805599453
20,permuted_hadamard,full_row_major,2,1,3,0.5,False,False,False,794,397,8,0.0,0.6871369228760051,0.6872961832785025,0.6931471805599453,0.6922300758018681,0.552896725440806,0.5491183879093199,0.6871363446548863,0.08260869565217388,0.05289672544080604,0.1166666666666667,0.05919395465994964,0.6931471805599453
